timestamp,write_speed_Bps,cpu_percent,ram_percent,jetson_temp_c,gps_hz,imu_hz,ctd_hz,adcp_hz,battery_hz,sbes_hz
2026-05-02 09:57:58.988,2392.74,25.40,81.80,59.75,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:57:59.982,2427.67,26.50,81.80,59.25,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:58:00.988,2388.54,26.60,81.80,59.34,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:01.982,2417.03,25.50,81.80,59.56,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:02.988,2392.58,22.50,81.80,59.25,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:03.982,2414.72,24.00,81.80,59.28,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:04.988,2353.03,28.90,81.70,59.59,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:58:05.982,2406.11,24.10,81.70,59.28,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:06.988,2386.86,24.70,81.70,59.34,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:07.982,2425.18,23.50,81.70,59.50,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:08.988,2373.54,23.40,81.70,59.19,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:09.983,2416.15,32.90,81.30,59.53,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:10.988,2393.11,30.70,81.30,59.56,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:11.982,2414.13,28.40,81.40,59.38,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:12.988,2379.93,29.80,81.40,59.31,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:13.981,2449.87,41.50,82.10,60.00,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:58:14.988,2395.41,58.70,82.50,59.47,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:58:15.982,2441.47,27.90,82.50,59.53,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:58:16.987,2407.19,25.30,82.50,59.50,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:17.983,2407.59,33.40,82.30,59.44,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:58:18.988,2359.21,30.70,82.40,59.47,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:19.983,2386.25,35.60,82.40,59.41,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:20.988,2380.44,28.40,82.40,59.31,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:58:21.982,2420.77,31.90,82.50,59.66,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:22.987,2391.19,25.70,82.40,59.53,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:58:23.982,2383.50,21.90,82.40,59.62,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:58:24.989,2372.63,36.00,82.50,59.69,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:58:25.983,2407.72,32.80,82.50,59.62,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:26.987,2377.91,22.10,82.50,59.53,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:58:27.983,2394.54,57.30,82.60,59.78,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:58:28.988,2366.14,29.20,82.60,59.62,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:58:29.982,2390.98,26.20,82.60,59.47,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:30.988,2368.81,38.70,82.60,59.66,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:31.982,2387.69,25.80,82.70,59.66,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:32.985,2386.33,33.00,82.90,59.81,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:58:33.982,2389.37,36.20,83.30,59.66,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:58:34.988,2369.13,28.40,83.30,59.78,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:35.983,2389.83,34.70,83.40,59.59,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:58:36.988,2365.86,31.20,83.40,59.69,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:37.983,2386.02,39.50,83.70,59.78,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:38.986,2361.19,46.00,83.80,59.78,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:58:39.981,2384.23,49.90,83.80,59.91,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:58:40.984,2367.07,49.70,83.90,60.09,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:58:41.981,2392.87,44.80,84.00,59.88,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:58:42.984,2356.72,41.70,84.20,60.12,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:58:43.983,2376.35,36.60,84.20,59.78,4.00,4.00,1.00,1.00,4.00,1.00
2026-05-02 09:58:44.988,2355.81,35.70,84.20,59.69,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:45.984,2374.37,33.60,84.20,59.75,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:58:46.989,2372.21,35.90,84.20,59.69,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:58:47.982,2396.92,40.40,84.20,59.81,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:58:48.984,2366.78,30.80,84.20,59.94,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:58:49.983,2408.73,33.10,84.20,59.78,4.00,4.00,1.00,1.00,4.00,1.00
2026-05-02 09:58:50.989,2374.33,36.90,84.20,59.88,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:58:51.982,2404.31,35.60,84.20,59.66,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:58:52.988,2356.26,34.40,84.20,59.62,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:53.982,2377.93,34.00,84.20,59.78,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:54.988,2350.89,30.80,84.20,59.56,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:58:55.982,2393.39,42.50,84.20,59.72,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:58:56.993,2351.57,36.60,84.20,59.75,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:58:57.982,2406.77,25.60,84.20,59.84,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:58:58.989,2360.60,33.80,84.20,59.75,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:58:59.982,2404.12,30.30,84.20,59.84,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:00.988,2377.03,30.20,84.20,59.59,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:01.983,2390.40,35.50,84.20,59.75,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:02.988,2367.27,32.30,84.20,59.75,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:03.982,2393.46,29.50,84.20,59.56,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:04.988,2362.80,30.00,84.20,59.72,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:05.982,2389.03,37.60,84.20,59.78,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:06.984,2380.76,32.80,84.20,60.03,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:59:07.982,2375.31,34.20,84.20,59.69,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:59:08.988,2365.93,30.50,84.30,59.69,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:09.982,2399.79,26.90,84.30,59.91,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:10.990,2373.64,30.30,84.00,59.75,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:59:11.982,2407.47,34.30,83.50,59.75,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:12.984,2382.36,25.80,83.40,59.88,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:59:13.982,2385.94,27.70,83.40,59.75,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:59:14.992,2355.49,25.70,83.40,59.59,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:15.983,2401.79,43.80,83.10,59.88,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:59:16.990,2366.14,29.40,83.10,59.91,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:59:17.982,2416.14,25.30,83.10,59.75,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:18.987,2375.72,23.40,83.10,59.78,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:19.982,2405.78,27.70,83.10,59.59,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:59:20.989,2374.77,31.10,83.10,59.94,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:59:21.983,2429.07,32.10,83.10,59.69,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:22.988,2412.85,30.10,83.10,59.84,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:59:23.982,2398.79,32.20,83.10,59.72,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:24.989,2386.36,31.00,83.10,59.84,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 09:59:25.983,2399.02,40.50,83.20,59.69,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:26.988,2361.01,30.40,83.20,59.72,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:27.982,2402.28,30.60,83.20,59.75,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:28.988,2377.86,27.40,83.20,59.72,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:29.983,2399.70,29.90,83.20,59.97,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:30.988,2364.00,31.10,83.30,59.69,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:31.984,2389.20,28.70,83.30,59.81,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:59:32.989,2362.16,30.20,83.30,59.84,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 09:59:33.982,2395.68,30.80,83.30,59.75,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 09:59:34.988,2361.62,31.40,83.30,59.84,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:35.982,2390.54,32.60,83.30,59.72,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:36.992,2367.81,27.60,83.30,59.72,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:37.982,2406.46,26.20,83.30,59.94,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:59:38.992,2365.77,28.10,83.30,59.78,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:39.982,2421.15,29.50,83.30,59.84,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:59:40.987,2373.49,27.90,83.30,59.94,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:41.982,2402.78,27.70,83.30,59.66,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:42.995,2354.66,26.50,83.30,59.88,3.95,3.95,0.99,0.99,3.95,0.99
2026-05-02 09:59:43.982,2413.94,25.50,83.30,59.72,4.05,4.05,1.01,1.01,4.05,1.01
2026-05-02 09:59:44.988,2368.28,34.10,83.30,59.78,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:45.983,2396.65,32.80,83.30,59.88,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:46.992,2349.55,32.00,83.20,59.84,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:47.981,2408.17,40.00,83.30,59.84,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:59:48.992,2359.07,37.70,83.30,60.00,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:49.986,2407.79,31.60,83.30,59.72,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:50.995,2504.17,31.20,83.40,59.88,3.97,4.96,0.99,0.99,3.97,0.99
2026-05-02 09:59:51.990,2391.51,30.90,83.40,60.03,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 09:59:52.992,2284.58,31.70,83.40,59.91,3.99,3.00,1.00,1.00,3.99,1.00
2026-05-02 09:59:53.982,2438.87,29.90,83.40,59.62,4.04,4.04,1.01,1.01,4.04,1.01
2026-05-02 09:59:54.984,2407.98,34.90,83.40,60.09,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 09:59:55.982,2383.61,35.00,83.40,59.84,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 09:59:56.988,2357.09,49.10,83.60,59.94,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 09:59:57.982,2401.22,35.30,83.60,60.09,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 09:59:58.991,2386.91,40.00,83.60,60.06,3.96,3.96,0.99,0.99,3.96,0.99
2026-05-02 09:59:59.983,2541.16,47.30,83.90,60.06,4.03,5.04,1.01,1.01,4.03,1.01
2026-05-02 10:00:00.985,2394.84,56.60,84.50,60.19,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:01.983,2400.79,57.00,84.50,60.22,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:02.984,2245.02,53.80,84.60,60.16,3.99,3.00,1.00,1.00,3.99,1.00
2026-05-02 10:00:03.981,2518.85,39.80,84.70,60.12,4.01,5.02,1.00,1.00,4.01,1.00
2026-05-02 10:00:04.984,2264.07,44.10,84.80,60.22,3.99,2.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:05.983,2567.03,37.40,84.70,60.16,4.00,5.01,1.00,1.00,4.00,1.00
2026-05-02 10:00:06.985,2393.60,47.80,84.80,60.81,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:07.981,2282.25,50.40,84.90,60.16,4.01,3.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:08.984,2376.76,40.10,84.90,60.59,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:09.981,2381.17,52.50,85.20,60.75,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:10.984,2380.43,60.70,85.80,60.41,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:11.981,2387.57,53.10,86.50,60.78,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:12.985,2381.49,65.90,87.10,60.88,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:13.981,2380.50,63.40,87.30,60.56,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:14.984,2386.90,66.70,88.40,60.84,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:15.981,2384.83,80.00,89.60,60.75,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:16.984,2406.45,78.60,90.20,61.16,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:17.981,2411.85,78.10,90.40,60.94,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:18.984,2371.05,73.60,90.50,60.88,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:19.981,2417.07,79.60,90.80,61.06,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:20.984,2385.41,84.80,91.20,61.12,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:21.981,2384.43,81.00,91.30,60.84,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:22.984,2386.30,83.10,91.40,61.16,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:23.981,2383.64,68.10,91.40,60.91,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:24.986,2364.29,59.60,91.50,61.00,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 10:00:25.981,2397.82,58.00,91.60,61.16,4.02,4.02,1.00,1.00,4.02,1.00
2026-05-02 10:00:26.984,2358.48,59.90,91.70,60.91,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:00:27.981,2405.75,55.60,89.40,60.78,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:28.988,2331.13,35.20,89.50,60.50,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 10:00:29.982,2385.00,26.80,89.50,60.34,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:30.988,2351.45,31.60,89.50,60.47,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:31.983,2390.30,57.60,88.90,60.47,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:32.984,2365.08,53.70,88.80,60.66,4.00,4.00,1.00,1.00,4.00,1.00
2026-05-02 10:00:33.982,2382.09,29.20,88.90,60.56,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:00:34.987,2371.37,27.50,88.90,60.47,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:35.982,2389.15,24.40,88.90,60.34,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:36.988,2362.64,35.50,88.90,60.38,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:37.981,2398.57,34.10,88.80,60.66,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:38.988,2356.99,33.20,88.90,60.44,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 10:00:39.982,2382.86,32.70,88.90,60.41,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:40.988,2362.77,31.30,88.90,60.22,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:41.983,2396.14,32.60,88.90,60.47,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:42.988,2368.09,32.30,89.00,60.50,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:43.983,2400.86,31.90,89.00,60.31,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:44.988,2352.64,29.50,89.00,60.34,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:45.983,2393.92,39.20,88.90,60.56,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:46.988,2367.72,34.40,88.90,60.38,3.98,3.98,1.00,1.00,3.98,1.00
2026-05-02 10:00:47.982,2386.70,32.00,89.00,60.19,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:48.988,2394.35,34.00,89.00,60.28,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:49.983,2400.98,32.20,89.00,60.34,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:50.990,2365.87,31.00,89.00,60.66,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 10:00:51.983,2416.69,40.60,87.30,60.31,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 10:00:52.988,2371.27,42.10,87.10,60.22,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:53.983,2395.08,34.20,87.10,60.38,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:54.988,2386.57,34.00,87.10,60.41,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:55.983,2401.31,38.60,87.10,60.47,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:56.988,2391.92,29.30,87.10,60.28,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:57.982,2412.56,32.50,87.10,60.53,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:00:58.988,2376.87,30.20,87.10,60.41,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:00:59.982,2422.50,25.00,87.10,60.25,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:00.988,2383.65,36.80,87.00,60.22,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:01.983,2426.84,36.00,87.10,60.41,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:02.988,2388.49,34.50,87.10,60.38,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:03.982,2402.29,34.70,87.10,60.16,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:04.984,2408.53,43.10,85.90,60.66,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:01:05.983,2385.08,38.70,86.00,60.59,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:01:06.984,2392.97,44.70,86.30,60.69,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:01:07.982,2411.42,46.10,87.60,60.69,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:01:08.988,2380.23,48.60,87.70,60.31,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 10:01:09.982,2426.10,40.90,87.70,60.53,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:10.988,2378.40,38.20,87.90,60.59,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:11.981,2391.96,46.70,87.90,60.91,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 10:01:12.984,2392.67,54.70,88.10,60.59,3.99,3.99,1.00,1.00,3.99,1.00
2026-05-02 10:01:13.982,2404.97,39.20,88.20,60.50,4.01,4.01,1.00,1.00,4.01,1.00
2026-05-02 10:01:14.988,2364.93,37.00,88.20,60.38,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:15.983,2388.72,37.50,88.30,60.38,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:16.988,2378.18,34.70,88.30,60.38,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:17.983,2400.00,34.60,88.30,60.28,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:18.988,2365.66,34.50,88.30,60.62,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:19.983,2398.57,30.30,88.30,60.41,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:20.989,2363.64,38.00,88.30,60.44,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:21.983,2396.25,43.30,88.40,60.69,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:22.989,2399.55,33.40,88.40,60.28,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:23.982,2411.13,35.30,88.40,60.47,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 10:01:24.988,2407.61,32.90,88.40,60.53,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:25.983,2383.94,40.10,88.50,60.41,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:26.988,2366.40,32.40,88.50,60.28,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:27.983,2387.59,35.10,88.50,60.56,4.02,4.02,1.01,1.01,4.02,1.01
2026-05-02 10:01:28.988,2356.76,32.00,88.50,60.44,3.98,3.98,0.99,0.99,3.98,0.99
2026-05-02 10:01:29.981,2412.54,32.50,88.40,60.50,4.03,4.03,1.01,1.01,4.03,1.01
2026-05-02 10:01:30.988,2362.94,32.70,88.40,60.25,3.97,3.97,0.99,0.99,3.97,0.99
2026-05-02 10:01:31.983,2394.61,33.30,88.40,60.31,4.02,4.02,1.01,1.01,4.02,1.01
