timestamp,acc_x,acc_y,acc_z
2026-05-02 08:50:18.609,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:18.846,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:19.100,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:19.355,-0.1569064,-0.0882598499999988,9.8458766
2026-05-02 08:50:19.599,-0.1569064,-0.0882598499999988,9.8458766
2026-05-02 08:50:19.852,-0.16671305,-0.0980664999999988,9.83606995
2026-05-02 08:50:20.098,-0.16671305,-0.0980664999999988,9.83606995
2026-05-02 08:50:20.356,-0.1569064,-0.0784531999999988,9.83606995
2026-05-02 08:50:20.600,-0.1569064,-0.0784531999999988,9.83606995
2026-05-02 08:50:20.850,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:21.098,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:21.359,-0.16671305,-0.0882598499999988,9.85568325
2026-05-02 08:50:21.600,-0.16671305,-0.0882598499999988,9.85568325
2026-05-02 08:50:21.848,-0.16671305,-0.1078731499999988,9.8458766
2026-05-02 08:50:22.099,-0.16671305,-0.1078731499999988,9.8458766
2026-05-02 08:50:22.352,-0.1765197,-0.0882598499999988,9.8458766
2026-05-02 08:50:22.600,-0.1765197,-0.0882598499999988,9.8458766
2026-05-02 08:50:22.855,-0.1569064,-0.0882598499999988,9.83606995
2026-05-02 08:50:23.099,-0.1569064,-0.0882598499999988,9.83606995
2026-05-02 08:50:23.348,-0.16671305,-0.0980664999999988,9.8458766
2026-05-02 08:50:23.599,-0.16671305,-0.0980664999999988,9.8458766
2026-05-02 08:50:23.848,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:24.096,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:24.360,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:24.598,-0.16671305,-0.0882598499999988,9.8458766
2026-05-02 08:50:24.846,-0.1569064,-0.0980664999999988,9.83606995
2026-05-02 08:50:25.096,-0.1569064,-0.0980664999999988,9.83606995
2026-05-02 08:50:25.359,-0.16671305,-0.0882598499999988,9.83606995
2026-05-02 08:50:25.598,-0.16671305,-0.0882598499999988,9.83606995
2026-05-02 08:50:25.853,-0.1569064,-0.0980664999999988,9.83606995
2026-05-02 08:50:26.097,-0.1569064,-0.0980664999999988,9.83606995
2026-05-02 08:50:26.352,-0.16671305,-0.0980664999999988,9.83606995
2026-05-02 08:50:26.601,-0.16671305,-0.0980664999999988,9.83606995
2026-05-02 08:50:26.850,-0.16671305,-0.0882598499999988,9.83606995
2026-05-02 08:50:27.100,-0.16671305,-0.0882598499999988,9.83606995
