timestamp,voltage,current,percentage
2026-04-07 14:58:47.210,15.007396697998047,-1.812355637550354,99.70652461051941
2026-04-07 14:58:48.210,14.964860916137695,-2.522934913635254,99.53868389129639
2026-04-07 14:58:49.210,15.026275634765625,-0.5834795832633972,99.40618872642517
2026-04-07 14:58:50.211,15.02812385559082,-2.5770647525787354,99.35210943222046
2026-04-07 14:58:51.211,14.974213600158691,-0.5266261696815491,99.24694895744324
2026-04-07 14:58:52.210,15.001049995422363,-2.6113803386688232,99.10324215888977
2026-04-07 14:58:53.210,14.991857528686523,-0.6945498585700989,98.99571537971497
2026-04-07 14:58:54.210,14.93153190612793,-2.1036760807037354,98.79820942878723
2026-04-07 14:58:55.210,14.985782623291016,-2.897005081176758,98.71577620506287
2026-04-07 14:58:56.210,14.99614143371582,-2.74599027633667,98.63324165344238
2026-04-07 14:58:57.211,14.986907958984375,-1.1473755836486816,98.55778217315674
2026-04-07 14:58:58.210,14.994938850402832,-1.5264487266540527,98.43946099281311
2026-04-07 14:58:59.210,14.93034553527832,-2.0090973377227783,98.29408526420593
2026-04-07 14:59:00.210,14.9700927734375,-1.9596037864685059,98.20694327354431
2026-04-07 14:59:01.211,14.916543960571289,-1.7563992738723755,98.10653328895569
2026-04-07 14:59:02.211,14.891971588134766,-0.5775856375694275,97.98370599746704
2026-04-07 14:59:03.211,14.910059928894043,-2.9689393043518066,97.88416028022766
2026-04-07 14:59:04.211,14.923348426818848,-2.7943437099456787,97.80862927436829
2026-04-07 14:59:05.210,14.953144073486328,-0.5533738136291504,97.68108129501343
2026-04-07 14:59:06.211,14.881865501403809,-1.6333485841751099,97.56540060043335
2026-04-07 14:59:07.211,14.87839126586914,-2.4068305492401123,97.41894006729126
2026-04-07 14:59:08.214,14.934603691101074,-1.8038955926895142,97.23783135414124
2026-04-07 14:59:09.211,14.914484977722168,-2.9684700965881348,97.11036682128906
2026-04-07 14:59:10.211,14.899349212646484,-2.4988186359405518,96.9869315624237
2026-04-07 14:59:11.212,14.8592529296875,-2.5406839847564697,96.7914879322052
2026-04-07 14:59:12.212,14.876866340637207,-1.2667206525802612,96.65161967277527
2026-04-07 14:59:13.213,14.937198638916016,-2.5837478637695312,96.58374786376953
2026-04-07 14:59:14.211,14.925536155700684,-1.2491002082824707,96.44634127616882
2026-04-07 14:59:15.211,14.865169525146484,-1.1828629970550537,96.2867796421051
2026-04-07 14:59:16.214,14.85145092010498,-2.7408721446990967,96.17219567298889
2026-04-07 14:59:17.211,14.92050552368164,-2.1527249813079834,96.0636854171753
2026-04-07 14:59:18.213,14.92363452911377,-2.5108494758605957,95.92629075050354
2026-04-07 14:59:19.211,14.871603012084961,-1.4982149600982666,95.80584764480591
2026-04-07 14:59:20.211,14.897933006286621,-1.6684001684188843,95.73229551315308
2026-04-07 14:59:21.211,14.89882755279541,-1.8996480703353882,95.53253054618835
2026-04-07 14:59:22.211,14.852422714233398,-0.989851176738739,95.45980095863342
2026-04-07 14:59:23.211,14.903216361999512,-2.4604432582855225,95.33706903457642
2026-04-07 14:59:24.210,14.862372398376465,-1.4148207902908325,95.15703916549683
2026-04-07 14:59:25.212,14.808673858642578,-2.1899001598358154,95.10401487350464
2026-04-07 14:59:26.211,14.805274963378906,-0.8314927816390991,95.0225293636322
2026-04-07 14:59:27.211,14.885334014892578,-1.1619348526000977,94.86979842185974
2026-04-07 14:59:28.213,14.846805572509766,-1.303921103477478,94.81754302978516
2026-04-07 14:59:29.210,14.879969596862793,-2.0186145305633545,94.71588134765625
2026-04-07 14:59:30.211,14.837303161621094,-0.618086040019989,94.55354809761047
2026-04-07 14:59:31.211,14.811136245727539,-0.687224268913269,94.36787366867065
2026-04-07 14:59:32.211,14.853033065795898,-2.3773841857910156,94.30457949638367
2026-04-07 14:59:33.211,14.871085166931152,-2.924293041229248,94.15144920349121
2026-04-07 14:59:34.210,14.823051452636719,-1.513338327407837,93.96770000457764
2026-04-07 14:59:35.211,14.81088638305664,-2.2824912071228027,93.83794665336609
2026-04-07 14:59:36.212,14.762168884277344,-2.1531014442443848,93.68329644203186
2026-04-07 14:59:37.210,14.816368103027344,-1.4597426652908325,93.52757334709167
2026-04-07 14:59:38.211,14.842463493347168,-0.7619740962982178,93.3332622051239
2026-04-07 14:59:39.211,14.811619758605957,-1.932231068611145,93.21123361587524
2026-04-07 14:59:40.212,14.76783275604248,-1.6578902006149292,93.09611916542053
2026-04-07 14:59:41.211,14.780219078063965,-1.0370579957962036,92.95998811721802
2026-04-07 14:59:42.210,14.742149353027344,-1.9061356782913208,92.90154576301575
2026-04-07 14:59:43.211,14.802197456359863,-1.096811294555664,92.79404282569885
2026-04-07 14:59:44.212,14.791665077209473,-1.1114729642868042,92.6605761051178
2026-04-07 14:59:45.211,14.777253150939941,-0.5200008153915405,92.57980585098267
2026-04-07 14:59:46.211,14.811836242675781,-2.0731992721557617,92.5244152545929
2026-04-07 14:59:47.209,14.776930809020996,-1.1481044292449951,92.36247539520264
2026-04-07 14:59:48.211,14.768891334533691,-1.710715413093567,92.26111173629761
2026-04-07 14:59:49.211,14.776856422424316,-2.647294282913208,92.07485914230347
2026-04-07 14:59:50.211,14.75101089477539,-1.3492796421051025,91.93313121795654
2026-04-07 14:59:51.210,14.785898208618164,-1.49789559841156,91.79719090461731
2026-04-07 14:59:52.212,14.734926223754883,-1.8866081237792969,91.65763258934021
2026-04-07 14:59:53.211,14.710456848144531,-2.4395642280578613,91.4760947227478
2026-04-07 14:59:54.210,14.69785213470459,-0.5474652051925659,91.38132929801941
2026-04-07 14:59:55.210,14.757545471191406,-1.3012614250183105,91.18899703025818
2026-04-07 14:59:56.211,14.721670150756836,-0.9241452813148499,91.12303256988525
2026-04-07 14:59:57.212,14.745613098144531,-2.057159423828125,90.99749326705933
2026-04-07 14:59:58.210,14.773689270019531,-1.1386443376541138,90.92044234275818
2026-04-07 14:59:59.211,14.768487930297852,-2.31982421875,90.73935151100159
2026-04-07 15:00:00.211,14.743690490722656,-2.414332389831543,90.55623412132263
2026-04-07 15:00:01.211,14.710527420043945,-0.9634878039360046,90.41808843612671
2026-04-07 15:00:02.210,14.739706993103027,-1.6521838903427124,90.3015673160553
2026-04-07 15:00:03.211,14.729371070861816,-2.99564266204834,90.21844267845154
2026-04-07 15:00:04.210,14.675480842590332,-0.8519392013549805,90.07670879364014
2026-04-07 15:00:05.210,14.711810111999512,-2.4986772537231445,89.92105722427368
2026-04-07 15:00:06.212,14.663838386535645,-2.7798373699188232,89.7860050201416
2026-04-07 15:00:07.211,14.669133186340332,-1.1115938425064087,89.69777226448059
2026-04-07 15:00:08.211,14.684351921081543,-2.835631847381592,89.55305814743042
2026-04-07 15:00:09.210,14.707197189331055,-1.057093620300293,89.37932848930359
