[System]
Platform=SEANO USV
Start_Time=2026-05-02 12:14:04
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-05-02 12:16:43.721	2381.84	37.70	75.90	54.56	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:16:44.724	2366.85	36.80	76.00	54.78	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:16:45.721	2389.14	36.90	76.00	54.88	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:16:46.728	2381.39	38.10	67.90	54.38	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:16:47.721	2381.48	29.70	67.80	54.34	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:16:48.727	2378.55	23.80	67.80	54.38	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:16:49.721	2395.07	21.90	67.80	54.09	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:16:50.726	2368.81	23.50	67.80	54.31	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:16:51.721	2383.89	22.00	67.80	54.31	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:16:52.727	2388.69	30.40	67.80	54.31	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:16:53.721	2400.22	48.30	68.30	55.19	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:16:54.726	2369.32	48.90	68.80	54.41	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:16:55.722	2397.16	38.00	68.80	54.56	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:16:56.724	2382.69	33.10	68.80	54.94	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:16:57.722	2384.61	33.90	69.00	54.50	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:16:58.726	2381.45	35.70	69.10	54.53	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:16:59.722	2389.86	24.40	69.20	54.41	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:00.726	2372.04	28.20	69.20	54.28	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:01.721	2398.06	27.60	69.20	54.44	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:02.724	2382.82	44.10	69.50	55.16	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:03.722	2357.93	61.50	70.60	55.16	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:04.724	2342.76	55.40	72.40	55.03	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:05.721	2373.62	54.00	73.30	54.91	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:06.724	2378.76	55.10	74.50	55.00	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:07.721	2387.40	46.80	74.60	55.28	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:08.724	2362.33	66.70	75.20	55.16	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:09.721	2379.55	48.70	75.70	55.00	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:10.724	2363.12	40.40	75.90	55.00	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:11.721	2384.87	51.60	76.20	54.91	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:12.724	2368.76	40.20	76.30	54.81	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:13.721	2389.69	39.10	76.40	54.88	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:14.723	2371.50	41.60	76.40	54.88	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:15.722	2378.03	39.00	76.50	54.78	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:16.723	2388.16	38.30	76.50	54.91	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:17.721	2360.23	38.10	76.60	54.97	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:18.724	2341.90	37.00	76.60	55.31	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:19.722	2370.51	38.10	76.60	54.88	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:20.726	2366.68	25.50	76.60	54.84	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:21.721	2399.47	51.30	76.30	55.12	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:22.726	2374.16	23.20	76.30	54.53	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:23.721	2397.71	28.60	76.30	54.81	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:24.726	2368.83	28.10	76.30	54.72	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:25.721	2377.18	23.60	76.30	54.66	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:26.726	2370.26	30.80	76.30	54.62	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:27.721	2389.79	22.10	76.30	54.66	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:28.728	2378.45	27.90	76.30	54.59	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:17:29.721	2408.39	27.80	76.20	54.66	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:17:30.726	2378.19	23.40	76.20	54.72	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:31.721	2417.76	25.00	76.20	54.47	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:32.726	2365.64	23.80	76.20	54.44	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:33.721	2395.01	22.40	76.20	54.50	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:34.726	2380.02	23.20	76.20	54.78	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:35.721	2409.78	23.70	76.20	54.53	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:36.726	2388.23	23.60	76.20	54.59	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:37.721	2415.15	23.80	76.20	54.41	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:38.724	2393.79	28.50	76.20	54.72	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:17:39.721	2407.30	31.50	76.20	54.66	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:17:40.726	2389.59	24.50	76.20	54.66	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:41.721	2410.51	22.10	76.20	54.38	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:42.726	2393.71	22.60	76.20	54.66	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:43.721	2406.11	22.90	76.20	54.72	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:44.726	2388.25	22.50	76.20	54.50	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:45.721	2405.68	24.00	76.20	54.44	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:46.726	2398.21	23.30	76.20	54.75	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:47.721	2408.04	21.90	76.20	54.53	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:48.726	2373.34	23.50	76.20	54.53	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:49.721	2411.16	32.80	76.20	54.69	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:50.726	2358.36	23.80	76.20	54.44	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:51.721	2383.75	30.10	76.30	54.50	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:52.727	2382.20	21.90	76.30	54.56	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:53.721	2415.71	23.30	76.30	54.34	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:54.726	2373.34	24.00	76.30	54.59	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:17:55.721	2412.32	29.80	76.30	54.88	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:17:56.726	2374.49	30.30	76.50	54.69	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:17:57.721	2397.39	40.80	76.50	54.66	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:17:58.728	2376.81	39.30	76.40	54.91	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:17:59.721	2413.44	37.00	76.50	54.84	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:18:00.726	2370.99	34.40	76.40	54.53	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:01.722	2392.18	32.20	76.40	54.66	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:02.728	2373.69	36.60	76.40	54.97	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:03.721	2391.26	38.20	76.40	54.59	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:18:04.724	2364.11	36.30	77.00	54.81	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:05.721	2390.57	64.50	77.90	55.00	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:06.727	2387.01	30.90	77.90	54.59	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:07.721	2384.18	39.30	78.30	55.03	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:08.726	2372.46	26.80	78.30	54.66	3.98	3.98	1.00	1.00	3.98	1.00
