[System]
Platform=SEANO USV
Start_Time=2026-04-18 20:27:13
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz

[Data]
2026-04-18 20:31:28.237	2429.38	32.10	85.30	52.06	4.02	4.02	1.01	1.01	5.03	1.01
2026-04-18 20:31:29.242	2584.97	27.30	85.30	51.69	4.97	3.98	0.99	0.99	4.97	0.99
2026-04-18 20:31:30.237	2347.81	26.50	85.30	51.78	5.03	3.02	1.01	1.01	4.02	1.01
2026-04-18 20:31:31.242	2559.58	26.10	85.30	51.66	4.98	3.98	1.00	1.00	4.98	1.00
2026-04-18 20:31:32.237	2480.07	26.90	85.30	51.94	4.02	4.02	1.00	1.00	5.02	1.00
2026-04-18 20:31:33.242	2449.16	26.60	85.30	51.94	3.98	3.98	0.99	0.99	4.97	0.99
2026-04-18 20:31:34.236	2347.62	29.20	85.30	51.91	3.02	4.02	1.01	1.01	5.03	1.01
2026-04-18 20:31:35.241	2720.25	28.50	85.30	51.78	4.97	4.97	0.99	0.99	4.97	0.99
2026-04-18 20:31:36.236	2496.80	24.10	85.30	51.81	4.02	5.03	1.01	1.01	4.02	1.01
2026-04-18 20:31:37.241	2562.29	27.50	85.30	51.59	3.98	4.97	0.99	0.99	4.97	0.99
2026-04-18 20:31:38.236	2734.43	29.00	85.30	51.84	5.03	5.03	1.01	1.01	5.03	1.01
2026-04-18 20:31:39.242	2729.07	28.60	85.30	51.97	4.97	4.97	0.99	0.99	4.97	0.99
2026-04-18 20:31:40.236	2776.13	31.80	85.30	51.69	5.03	5.03	1.01	1.01	5.03	1.01
2026-04-18 20:31:41.242	2603.44	25.70	85.30	51.72	3.98	4.97	0.99	0.99	4.97	0.99
2026-04-18 20:31:42.236	2731.99	27.20	85.30	51.78	5.03	5.03	1.01	1.01	5.03	1.01
2026-04-18 20:31:43.241	2712.98	29.00	85.30	51.94	4.98	4.98	1.00	1.00	4.98	1.00
2026-04-18 20:31:44.236	2751.46	28.00	85.30	51.78	5.02	5.02	1.00	1.00	5.02	1.00
2026-04-18 20:31:45.241	2477.11	29.60	85.30	51.78	3.98	4.97	0.99	0.99	3.98	0.99
2026-04-18 20:31:46.236	2618.95	26.60	85.30	51.59	4.02	5.02	1.00	1.00	5.02	1.00
