[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=GPS

[Columns]
Timestamp(WIB)	Latitude	Longitude	Altitude

[Data]
2026-04-18 17:49:55.021	-6.8843472	107.5573665	813.9182286314301
2026-04-18 17:49:55.521	-6.884347	107.5573655	813.9482265502346
2026-04-18 17:49:56.031	-6.8843462	107.557364	814.0682204659169
2026-04-18 17:49:56.532	-6.8843457	107.5573635	814.0282170552999
2026-04-18 17:49:57.031	-6.8843451	107.5573623	814.1082124248289
2026-04-18 17:49:57.527	-6.884345	107.5573614	814.2182110257316
2026-04-18 17:49:58.029	-6.8843444	107.5573595	814.3682057678843
2026-04-18 17:49:58.532	-6.8843441	107.5573577	814.5882023771505
2026-04-18 17:49:59.029	-6.8843438	107.5573574	814.5982003307655
2026-04-18 17:49:59.528	-6.8843432	107.5573564	814.6581958794939
2026-04-18 17:50:00.029	-6.8843428	107.5573569	814.4681939575969
2026-04-18 17:50:00.531	-6.8843421	107.5573547	814.5981878383086
2026-04-18 17:50:01.030	-6.884341	107.5573515	814.8281784526915
2026-04-18 17:50:01.521	-6.8843408	107.5573495	814.9881754751158
2026-04-18 17:50:02.023	-6.8843404	107.5573502	814.9281737324895
2026-04-18 17:50:02.520	-6.8843394	107.5573486	815.058166373359
2026-04-18 17:50:03.027	-6.8843388	107.5573463	815.2681607568254
2026-04-18 17:50:03.533	-6.8843386	107.5573434	815.5081569724975
2026-04-18 17:50:04.026	-6.8843383	107.5573422	815.6581541193821
2026-04-18 17:50:04.533	-6.8843383	107.5573421	815.648154029749
2026-04-18 17:50:05.021	-6.8843382	107.5573418	815.7581531683414
2026-04-18 17:50:05.526	-6.8843384	107.5573414	815.6981539948241
2026-04-18 17:50:06.026	-6.8843382	107.5573425	815.6181537957726
2026-04-18 17:50:06.536	-6.8843378	107.5573413	815.6081503501415
2026-04-18 17:50:07.027	-6.8843374	107.5573412	815.6381478904739
2026-04-18 17:50:07.526	-6.8843378	107.5573412	815.698150260508
2026-04-18 17:50:08.029	-6.8843379	107.5573411	815.6981507633827
2026-04-18 17:50:08.531	-6.8843378	107.5573402	815.7581493641692
2026-04-18 17:50:09.022	-6.8843374	107.5573391	815.7581460081558
2026-04-18 17:50:09.524	-6.8843373	107.5573369	815.8481434436673
2026-04-18 17:50:10.020	-6.8843374	107.5573356	815.928142870902
2026-04-18 17:50:10.532	-6.8843376	107.5573354	816.0781438766454
2026-04-18 17:50:11.025	-6.8843379	107.5573355	816.0581457438077
2026-04-18 17:50:11.526	-6.8843384	107.557336	815.9381491545323
2026-04-18 17:50:12.025	-6.8843386	107.5573369	815.8081511462753
2026-04-18 17:50:12.531	-6.8843384	107.557336	815.8781491545324
2026-04-18 17:50:13.026	-6.8843382	107.5573346	815.978146714598
2026-04-18 17:50:13.530	-6.8843384	107.5573331	816.2681465550464
2026-04-18 17:50:14.033	-6.8843388	107.557334	816.2681497318204
2026-04-18 17:50:14.530	-6.884339	107.5573339	816.368150827198
2026-04-18 17:50:15.033	-6.8843397	107.5573332	816.4281543472839
2026-04-18 17:50:15.529	-6.8843403	107.5573335	816.2581581712403
2026-04-18 17:50:16.025	-6.8843398	107.5573326	816.2781544019607
2026-04-18 17:50:16.532	-6.8843405	107.5573338	816.2581596251678
2026-04-18 17:50:17.025	-6.8843406	107.5573339	816.2881603073123
2026-04-18 17:50:17.525	-6.8843411	107.5573356	816.1781647936789
2026-04-18 17:50:18.027	-6.8843419	107.5573368	815.9581706093647
2026-04-18 17:50:18.536	-6.8843436	107.5573399	815.5881834606448
2026-04-18 17:50:19.025	-6.8843435	107.5573408	815.4981836748464
2026-04-18 17:50:19.531	-6.884345	107.5573422	815.238193817277
2026-04-18 17:50:20.029	-6.8843453	107.557342	815.2381954155219
2026-04-18 17:50:20.531	-6.884345	107.5573404	815.3681922038744
2026-04-18 17:50:21.025	-6.884345	107.5573396	815.5081914868006
2026-04-18 17:50:21.527	-6.8843455	107.5573399	815.4681947182218
2026-04-18 17:50:22.026	-6.8843449	107.5573391	815.4681904461238
2026-04-18 17:50:22.532	-6.8843452	107.5573391	815.5081922236349
2026-04-18 17:50:23.025	-6.8843462	107.5573395	815.5281985072066
2026-04-18 17:50:23.531	-6.8843473	107.5573403	815.4282057418098
2026-04-18 17:50:24.026	-6.8843477	107.5573406	815.3882083807202
2026-04-18 17:50:24.530	-6.884349	107.5573426	815.1182178759065
2026-04-18 17:50:25.026	-6.8843497	107.5573421	815.028221575249
2026-04-18 17:50:25.529	-6.88435	107.5573409	815.148222277151
2026-04-18 17:50:26.027	-6.8843495	107.557341	815.1982194042811
2026-04-18 17:50:26.531	-6.8843507	107.5573431	814.9982283965796
2026-04-18 17:50:27.027	-6.8843507	107.5573426	815.0282279484171
2026-04-18 17:50:27.527	-6.8843519	107.5573431	814.9082355065759
2026-04-18 17:50:28.026	-6.8843536	107.5573466	814.438248716152
2026-04-18 17:50:28.535	-6.8843551	107.5573488	814.1182595754703
2026-04-18 17:50:29.025	-6.8843557	107.5573504	813.9682645645096
2026-04-18 17:50:29.525	-6.8843564	107.5573517	813.758269877146
2026-04-18 17:50:30.026	-6.8843569	107.5573538	813.5182747217883
2026-04-18 17:50:30.532	-6.8843572	107.5573559	813.2482783814116
2026-04-18 17:50:31.027	-6.8843571	107.5573549	813.3782768926638
2026-04-18 17:50:31.528	-6.8843572	107.5573562	813.248278650286
2026-04-18 17:50:32.025	-6.8843579	107.5573577	813.0682841421193
2026-04-18 17:50:32.531	-6.8843576	107.5573569	813.2082816476403
2026-04-18 17:50:33.026	-6.8843575	107.5573571	813.2182812343933
2026-04-18 17:50:33.527	-6.8843588	107.5573581	812.9982898330696
2026-04-18 17:50:34.025	-6.8843603	107.5573598	812.7983002440765
2026-04-18 17:50:34.532	-6.8843618	107.5573622	812.5883112824014
2026-04-18 17:50:35.025	-6.8843631	107.5573638	812.408320418734
2026-04-18 17:50:35.525	-6.8843637	107.5573642	812.248324332165
2026-04-18 17:50:36.029	-6.8843646	107.5573659	811.9383311881184
2026-04-18 17:50:36.538	-6.884365	107.5573656	811.9883332892243
2026-04-18 17:50:37.026	-6.8843658	107.5573664	811.8283387460998
2026-04-18 17:50:37.529	-6.884367	107.557368	811.5983472898695
2026-04-18 17:50:38.025	-6.8843674	107.5573676	811.598349301355
2026-04-18 17:50:38.530	-6.8843688	107.5573693	811.3883591196947
2026-04-18 17:50:39.028	-6.8843691	107.5573692	811.378360807542
2026-04-18 17:50:39.525	-6.8843699	107.5573697	811.3183659955291
2026-04-18 17:50:40.032	-6.8843706	107.5573704	811.3183707702563
2026-04-18 17:50:40.530	-6.8843712	107.557372	811.0983757590319
2026-04-18 17:50:41.031	-6.8843724	107.5573746	810.8383851988489
2026-04-18 17:50:41.530	-6.8843733	107.5573757	810.6983915169686
2026-04-18 17:50:42.024	-6.8843732	107.5573752	810.7483904764163
2026-04-18 17:50:42.532	-6.8843731	107.5573749	810.66838961509
2026-04-18 17:50:43.027	-6.8843739	107.5573758	810.4783951614926
2026-04-18 17:50:43.526	-6.8843744	107.5573765	810.3183987512074
2026-04-18 17:50:44.024	-6.8843757	107.5573773	810.188407170402
2026-04-18 17:50:44.532	-6.884376	107.5573773	810.148408947853
2026-04-18 17:50:45.024	-6.8843764	107.5573767	810.2084107801118
2026-04-18 17:50:45.526	-6.8843768	107.5573779	810.0984142253922
2026-04-18 17:50:46.025	-6.8843772	107.5573789	809.9884174914404
2026-04-18 17:50:46.532	-6.8843778	107.5573814	809.7884232866021
2026-04-18 17:50:47.025	-6.8843776	107.5573812	809.8184219224172
2026-04-18 17:50:47.526	-6.8843784	107.5573821	809.728427468763
2026-04-18 17:50:48.024	-6.884379	107.557383	809.6184318301368
2026-04-18 17:50:48.532	-6.8843799	107.5573845	809.3984385065967
2026-04-18 17:50:49.025	-6.8843804	107.557384	809.4084410209597
2026-04-18 17:50:49.527	-6.8843814	107.5573849	809.2884477522363
2026-04-18 17:50:50.025	-6.8843823	107.5573849	809.2784530845539
2026-04-18 17:50:50.532	-6.8843829	107.5573845	809.3684562809975
2026-04-18 17:50:51.025	-6.8843828	107.5573847	809.4284558677346
2026-04-18 17:50:51.525	-6.8843825	107.5573844	809.5384538214728
2026-04-18 17:50:52.031	-6.8843831	107.5573849	809.5084578243874
2026-04-18 17:50:52.531	-6.8843831	107.5573851	809.5284580036031
2026-04-18 17:50:53.025	-6.8843835	107.5573849	809.4884601943027
2026-04-18 17:50:53.526	-6.8843842	107.5573854	809.3584647896903
2026-04-18 17:50:54.030	-6.8843851	107.5573865	809.1984711076711
2026-04-18 17:50:54.530	-6.8843848	107.5573848	809.3284678069122
2026-04-18 17:50:55.028	-6.8843847	107.5573845	809.3484669456104
2026-04-18 17:50:55.525	-6.8843842	107.5573843	809.3884638040038
2026-04-18 17:50:56.028	-6.8843847	107.5573842	809.318466676786
2026-04-18 17:50:56.532	-6.8843847	107.5573833	809.3984658703096
2026-04-18 17:50:57.026	-6.884384	107.5573807	809.6084593931148
2026-04-18 17:50:57.531	-6.8843843	107.5573796	809.6984601848333
2026-04-18 17:50:58.024	-6.884383	107.5573765	809.9984497046444
2026-04-18 17:50:58.533	-6.8843833	107.5573771	809.8084520197567
2026-04-18 17:50:59.031	-6.8843835	107.5573759	809.9084521293616
2026-04-18 17:50:59.526	-6.8843841	107.5573758	809.9184555946198
2026-04-18 17:51:00.036	-6.8843843	107.5573755	809.9784565107367
2026-04-18 17:51:00.532	-6.8843837	107.557373	810.1984507155154
2026-04-18 17:51:01.026	-6.8843832	107.5573714	810.3284463192778
2026-04-18 17:51:01.529	-6.8843833	107.5573708	810.3484463740614
2026-04-18 17:51:02.030	-6.8843836	107.5573705	810.3884478826495
2026-04-18 17:51:02.535	-6.8843833	107.5573687	810.6584444921118
2026-04-18 17:51:03.031	-6.8843833	107.5573682	810.6684440440248
2026-04-18 17:51:03.526	-6.884383	107.5573676	810.7284417288812
2026-04-18 17:51:04.026	-6.884383	107.557367	810.7984411911729
2026-04-18 17:51:04.531	-6.8843826	107.5573657	810.9784376562135
2026-04-18 17:51:05.031	-6.8843822	107.5573649	811.0484345693415
2026-04-18 17:51:05.525	-6.8843818	107.557364	811.1584313928446
2026-04-18 17:51:06.025	-6.8843816	107.5573641	811.1184302975046
2026-04-18 17:51:06.533	-6.8843814	107.5573637	811.098428754064
2026-04-18 17:51:07.026	-6.8843804	107.5573618	811.2584211264648
2026-04-18 17:51:07.529	-6.8843803	107.5573622	811.1984208924687
2026-04-18 17:51:08.026	-6.8843807	107.5573621	811.1084231727707
2026-04-18 17:51:08.533	-6.8843802	107.5573626	811.0484206584715
2026-04-18 17:51:09.027	-6.8843797	107.5573622	811.1184173375821
2026-04-18 17:51:09.527	-6.8843794	107.5573623	811.098415649759
2026-04-18 17:51:10.027	-6.884379	107.557362	811.1384130109692
2026-04-18 17:51:10.533	-6.884379	107.5573636	810.9384144449009
2026-04-18 17:51:11.025	-6.8843786	107.5573636	810.9284120749735
2026-04-18 17:51:11.527	-6.8843787	107.5573645	810.7984134740354
2026-04-18 17:51:12.025	-6.8843788	107.5573651	810.7184146042347
2026-04-18 17:51:12.532	-6.8843783	107.5573659	810.6184123587778
2026-04-18 17:51:13.029	-6.8843776	107.5573651	810.7284074944479
2026-04-18 17:51:13.526	-6.8843771	107.5573646	810.7684040839363
2026-04-18 17:51:14.032	-6.8843769	107.5573643	810.798402630111
2026-04-18 17:51:14.530	-6.8843761	107.557364	810.7283976213844
2026-04-18 17:51:15.027	-6.8843754	107.5573636	810.768393115517
2026-04-18 17:51:15.524	-6.8843753	107.5573638	810.6083927022734
2026-04-18 17:51:16.025	-6.8843754	107.5573645	810.4283939220973
2026-04-18 17:51:16.532	-6.8843746	107.5573632	810.4583880171609
2026-04-18 17:51:17.026	-6.8843746	107.5573644	810.2683890926031
2026-04-18 17:51:17.531	-6.8843744	107.5573651	810.1783885349712
2026-04-18 17:51:18.025	-6.8843743	107.557365	810.1683878528671
2026-04-18 17:51:18.532	-6.884374	107.5573641	810.0983852688348
2026-04-18 17:51:19.028	-6.8843739	107.5573639	809.9783844971098
2026-04-18 17:51:19.529	-6.8843732	107.5573634	809.9983799016118
2026-04-18 17:51:20.031	-6.8843734	107.5573638	809.8683814450637
2026-04-18 17:51:20.532	-6.8843729	107.5573645	809.7483791099762
2026-04-18 17:51:21.025	-6.8843726	107.5573643	809.7483771532793
2026-04-18 17:51:21.524	-6.8843706	107.5573633	809.8183644073476
2026-04-18 17:51:22.026	-6.8843699	107.5573626	809.8983596325912
2026-04-18 17:51:22.531	-6.8843697	107.5573635	809.8483592542017
2026-04-18 17:51:23.033	-6.8843692	107.557362	810.0083549474499
2026-04-18 17:51:23.525	-6.8843691	107.5573619	810.0783542653406
2026-04-18 17:51:24.034	-6.8843694	107.5573624	810.0183564909106
2026-04-18 17:51:24.530	-6.8843694	107.5573619	810.0183560428047
2026-04-18 17:51:25.028	-6.8843687	107.5573624	809.9783523434936
2026-04-18 17:51:25.526	-6.8843668	107.5573597	810.2383386664137
2026-04-18 17:51:26.026	-6.8843668	107.5573589	810.2583379494308
2026-04-18 17:51:26.531	-6.8843659	107.557359	810.2583327066449
2026-04-18 17:51:27.025	-6.8843656	107.5573586	810.3383305706815
2026-04-18 17:51:27.526	-6.8843652	107.557358	810.2983276629787
2026-04-18 17:51:28.027	-6.8843659	107.5573581	810.1883319000353
2026-04-18 17:51:28.532	-6.8843659	107.5573576	810.3183314519168
2026-04-18 17:51:29.028	-6.8843659	107.5573579	810.258331720788
2026-04-18 17:51:29.525	-6.8843662	107.5573584	810.1183339463759
2026-04-18 17:51:30.025	-6.8843662	107.5573583	810.0683338567526
2026-04-18 17:51:30.531	-6.8843657	107.5573582	809.9583308046783
2026-04-18 17:51:31.026	-6.8843659	107.5573586	809.8583323481523
2026-04-18 17:51:31.525	-6.8843647	107.5573559	810.158322818416
2026-04-18 17:51:32.030	-6.8843644	107.5573553	810.2283205031925
2026-04-18 17:51:32.532	-6.8843645	107.5573556	810.148321364559
2026-04-18 17:51:33.028	-6.8843648	107.5573566	809.9183240382794
2026-04-18 17:51:33.530	-6.8843646	107.5573592	809.608325183513
2026-04-18 17:51:34.027	-6.8843643	107.5573586	809.6583228683011
2026-04-18 17:51:34.536	-6.8843637	107.557359	809.5683196718453
2026-04-18 17:51:35.026	-6.8843634	107.5573588	809.558317715124
2026-04-18 17:51:35.526	-6.8843635	107.5573595	809.5083189349764
2026-04-18 17:51:36.031	-6.8843634	107.5573594	809.5283182528619
2026-04-18 17:51:36.531	-6.8843634	107.5573594	809.5383182528619
2026-04-18 17:51:37.027	-6.8843631	107.5573594	809.5483164753863
2026-04-18 17:51:37.525	-6.8843622	107.5573583	809.6783101571012
2026-04-18 17:51:38.032	-6.8843619	107.5573585	809.58830855887
2026-04-18 17:51:38.530	-6.8843615	107.5573588	809.5883064577682
2026-04-18 17:51:39.029	-6.8843608	107.5573575	809.6383011452092
2026-04-18 17:51:39.525	-6.8843605	107.557358	809.6382998158475
2026-04-18 17:51:40.026	-6.8843599	107.5573568	809.7582951853963
2026-04-18 17:51:40.533	-6.8843596	107.5573561	809.7882927805421
2026-04-18 17:51:41.025	-6.8843593	107.5573564	809.7582912719329
2026-04-18 17:51:41.528	-6.8843583	107.5573546	810.0182837337331
2026-04-18 17:51:42.028	-6.8843579	107.5573539	810.0982807363712
2026-04-18 17:51:42.533	-6.884357	107.5573528	810.2782744180201
2026-04-18 17:51:43.026	-6.8843566	107.5573522	810.3882715102745
2026-04-18 17:51:43.526	-6.884357	107.5573524	810.4382740595129
2026-04-18 17:51:44.026	-6.8843573	107.5573522	810.4382756577465
2026-04-18 17:51:44.533	-6.8843575	107.5573525	810.4282771116187
2026-04-18 17:51:45.026	-6.8843573	107.5573524	810.4482758370004
2026-04-18 17:51:45.525	-6.884357	107.5573515	810.5482732528682
2026-04-18 17:51:46.029	-6.8843561	107.5573498	810.8082663967266
2026-04-18 17:51:46.532	-6.884355	107.5573481	811.0882583555684
2026-04-18 17:51:47.029	-6.8843542	107.5573462	811.318251912618
2026-04-18 17:51:47.530	-6.884354	107.557345	811.4082496520515
2026-04-18 17:51:48.026	-6.8843543	107.5573453	811.3282516984385
2026-04-18 17:51:48.531	-6.8843537	107.557345	811.4182478745574
2026-04-18 17:51:49.026	-6.8843536	107.5573445	811.5282468339021
2026-04-18 17:51:49.526	-6.8843538	107.5573451	811.3982485566868
2026-04-18 17:51:50.025	-6.8843539	107.5573448	811.4082488802909
2026-04-18 17:51:50.531	-6.8843532	107.5573433	811.568243388326
2026-04-18 17:51:51.030	-6.8843531	107.5573434	811.6182428854597
2026-04-18 17:51:51.527	-6.8843516	107.5573406	811.82823148825
2026-04-18 17:51:52.027	-6.8843508	107.5573389	811.9682252244683
2026-04-18 17:51:52.531	-6.8843499	107.5573368	812.1382180096209
2026-04-18 17:51:53.032	-6.8843498	107.5573373	812.0882178652998
2026-04-18 17:51:53.525	-6.8843494	107.5573359	812.0982142403901
2026-04-18 17:51:54.027	-6.8843483	107.5573338	812.2182058404944
2026-04-18 17:51:54.531	-6.884349	107.557334	812.0882101672801
2026-04-18 17:51:55.026	-6.8843487	107.557333	812.2082074933963
2026-04-18 17:51:55.526	-6.8843489	107.5573331	812.2682087680373
2026-04-18 17:51:56.026	-6.8843491	107.5573325	812.2482094152094
2026-04-18 17:51:56.532	-6.8843482	107.5573306	812.568202379553
2026-04-18 17:51:57.026	-6.8843485	107.5573313	812.4482047845343
2026-04-18 17:51:57.526	-6.8843478	107.5573296	812.6181991131457
2026-04-18 17:51:58.029	-6.8843479	107.5573287	812.668198898883
2026-04-18 17:51:58.531	-6.8843468	107.5573249	813.0781889749654
2026-04-18 17:51:59.028	-6.8843465	107.5573238	813.2481862113805
2026-04-18 17:51:59.525	-6.8843448	107.5573205	813.5581731805496
2026-04-18 17:52:00.027	-6.8843444	107.5573204	813.5781707208874
