timestamp,latitude,longitude,altitude
2026-03-27 07:44:30.340,-7.1970103,107.5463906,1464.704185625633
2026-03-27 07:44:30.818,-7.1970104,107.5463908,1464.7041858119246
2026-03-27 07:44:31.320,-7.1970105,107.5463911,1464.7341861660793
2026-03-27 07:44:31.818,-7.1970107,107.5463912,1464.7641860350677
2026-03-27 07:44:32.319,-7.1970107,107.5463914,1464.774186370795
2026-03-27 07:44:32.818,-7.1970108,107.5463914,1464.7641862213568
2026-03-27 07:44:33.318,-7.1970109,107.5463918,1464.7741867433715
2026-03-27 07:44:33.819,-7.197011,107.5463919,1464.7541867617958
2026-03-27 07:44:34.318,-7.197011,107.5463918,1464.8041865939329
2026-03-27 07:44:34.817,-7.1970111,107.5463919,1464.8141866123567
2026-03-27 07:44:35.317,-7.1970111,107.5463918,1464.8641864444937
2026-03-27 07:44:35.819,-7.1970112,107.5463918,1464.8741862950542
2026-03-27 07:44:36.320,-7.1970113,107.546392,1464.8641864813408
2026-03-27 07:44:36.818,-7.1970113,107.5463919,1464.8841863134776
2026-03-27 07:44:37.317,-7.1970113,107.5463919,1464.8741863134776
2026-03-27 07:44:37.818,-7.1970114,107.5463919,1464.8641861640374
2026-03-27 07:44:38.320,-7.1970114,107.5463919,1464.8641861640374
2026-03-27 07:44:38.820,-7.1970114,107.5463921,1464.8841864997635
2026-03-27 07:44:39.318,-7.1970113,107.5463923,1464.9041869849289
2026-03-27 07:44:39.819,-7.1970115,107.5463923,1464.8941866860487
2026-03-27 07:44:40.318,-7.1970114,107.5463923,1464.854186835489
2026-03-27 07:44:40.817,-7.1970114,107.5463924,1464.8541870033514
2026-03-27 07:44:41.317,-7.1970115,107.5463925,1464.8241870217737
2026-03-27 07:44:41.818,-7.1970116,107.5463925,1464.814186872333
2026-03-27 07:44:42.319,-7.1970116,107.5463925,1464.814186872333
2026-03-27 07:44:42.818,-7.1970116,107.5463926,1464.7841870401955
2026-03-27 07:44:43.319,-7.1970115,107.5463928,1464.76418752536
2026-03-27 07:44:43.818,-7.1970116,107.5463927,1464.7641872080576
2026-03-27 07:44:44.321,-7.1970117,107.5463929,1464.754187394341
2026-03-27 07:44:44.818,-7.1970117,107.5463929,1464.784187394341
2026-03-27 07:44:45.318,-7.1970118,107.546393,1464.8141874127616
2026-03-27 07:44:45.818,-7.1970118,107.546393,1464.8241874127616
2026-03-27 07:44:46.318,-7.1970117,107.546393,1464.8641875622027
2026-03-27 07:44:46.818,-7.1970117,107.546393,1464.8541875622027
2026-03-27 07:44:47.319,-7.1970118,107.5463931,1464.8741875806234
2026-03-27 07:44:47.821,-7.1970118,107.546393,1464.8741874127616
2026-03-27 07:44:48.319,-7.1970117,107.5463929,1464.914187394341
2026-03-27 07:44:48.819,-7.1970116,107.5463928,1464.9341873759197
2026-03-27 07:44:49.318,-7.1970114,107.5463926,1464.9241873390763
2026-03-27 07:44:49.819,-7.1970113,107.5463924,1464.9441871527915
2026-03-27 07:44:50.318,-7.1970112,107.5463924,1464.924187302231
2026-03-27 07:44:50.819,-7.1970111,107.5463924,1464.9241874516702
2026-03-27 07:44:51.317,-7.197011,107.5463922,1464.934187265384
2026-03-27 07:44:51.818,-7.1970111,107.5463923,1464.9241872838077
2026-03-27 07:44:52.317,-7.1970111,107.5463922,1464.9441871159452
2026-03-27 07:44:52.818,-7.1970111,107.5463921,1464.9141869480827
2026-03-27 07:44:53.320,-7.197011,107.5463921,1464.9141870975216
2026-03-27 07:44:53.819,-7.197011,107.5463921,1464.9241870975216
2026-03-27 07:44:54.319,-7.197011,107.5463921,1464.9041870975213
2026-03-27 07:44:54.818,-7.1970111,107.5463922,1464.884187115945
2026-03-27 07:44:55.320,-7.1970112,107.5463923,1464.9041871343684
2026-03-27 07:44:55.819,-7.1970112,107.5463921,1464.9141867986434
2026-03-27 07:44:56.318,-7.1970112,107.5463921,1464.8941867986432
2026-03-27 07:44:56.819,-7.1970111,107.546392,1464.8941867802196
2026-03-27 07:44:57.317,-7.1970112,107.5463919,1464.8641864629174
2026-03-27 07:44:57.818,-7.1970112,107.5463919,1464.8841864629173
2026-03-27 07:44:58.318,-7.1970112,107.5463917,1464.894186127191
2026-03-27 07:44:58.819,-7.1970111,107.5463917,1464.9141862766307
2026-03-27 07:44:59.318,-7.1970111,107.5463918,1464.8741864444937
2026-03-27 07:44:59.819,-7.1970111,107.5463917,1464.8741862766306
2026-03-27 07:45:00.318,-7.1970112,107.5463916,1464.9041859593276
2026-03-27 07:45:00.817,-7.1970112,107.5463917,1464.884186127191
2026-03-27 07:45:01.317,-7.1970111,107.5463918,1464.8941864444937
2026-03-27 07:45:01.820,-7.1970111,107.5463917,1464.8841862766305
2026-03-27 07:45:02.319,-7.1970111,107.5463917,1464.9041862766305
2026-03-27 07:45:02.817,-7.197011,107.5463917,1464.9141864260698
2026-03-27 07:45:03.317,-7.197011,107.5463916,1464.9541862582064
2026-03-27 07:45:03.817,-7.197011,107.5463915,1464.964186090343
2026-03-27 07:45:04.318,-7.1970112,107.5463914,1464.9441856236006
2026-03-27 07:45:04.818,-7.1970109,107.5463911,1464.9341855683272
2026-03-27 07:45:05.319,-7.1970109,107.546391,1464.954185400463
2026-03-27 07:45:05.819,-7.1970109,107.546391,1464.954185400463
2026-03-27 07:45:06.320,-7.197011,107.546391,1464.914185251024
2026-03-27 07:45:06.820,-7.197011,107.5463909,1464.8941850831595
2026-03-27 07:45:07.319,-7.1970111,107.546391,1464.8541851015843
2026-03-27 07:45:07.818,-7.1970111,107.5463909,1464.84418493372
2026-03-27 07:45:08.318,-7.1970111,107.546391,1464.8341851015844
2026-03-27 07:45:08.818,-7.1970111,107.546391,1464.8341851015844
2026-03-27 07:45:09.319,-7.1970111,107.5463912,1464.8741854373125
2026-03-27 07:45:09.821,-7.1970113,107.5463912,1464.8741851384325
2026-03-27 07:45:10.321,-7.1970111,107.546391,1464.8541851015843
2026-03-27 07:45:10.818,-7.1970111,107.5463909,1464.85418493372
2026-03-27 07:45:11.318,-7.1970114,107.5463911,1464.8741848211278
2026-03-27 07:45:11.816,-7.1970114,107.5463911,1464.8941848211277
2026-03-27 07:45:12.319,-7.1970115,107.546391,1464.9341845038225
2026-03-27 07:45:12.818,-7.1970115,107.546391,1464.9641845038225
2026-03-27 07:45:13.318,-7.1970114,107.5463907,1464.9841841496698
2026-03-27 07:45:13.817,-7.1970114,107.5463906,1464.9841839818048
2026-03-27 07:45:14.317,-7.1970115,107.5463904,1464.9841834966332
2026-03-27 07:45:14.819,-7.1970115,107.5463905,1464.9941836644985
2026-03-27 07:45:15.318,-7.1970116,107.5463905,1464.9641835150567
2026-03-27 07:45:15.818,-7.1970117,107.5463905,1464.9941833656146
2026-03-27 07:45:16.318,-7.1970116,107.5463905,1464.9941835150566
2026-03-27 07:45:16.817,-7.1970116,107.5463904,1464.9941833471914
2026-03-27 07:45:17.316,-7.1970117,107.5463906,1465.0341835334798
2026-03-27 07:45:17.819,-7.1970117,107.5463906,1465.0141835334798
2026-03-27 07:45:18.318,-7.1970117,107.5463906,1464.9741835334798
2026-03-27 07:45:18.817,-7.1970117,107.5463907,1464.9741837013448
2026-03-27 07:45:19.317,-7.1970116,107.5463908,1464.914184018652
2026-03-27 07:45:19.818,-7.1970116,107.5463908,1464.8841840186517
2026-03-27 07:45:20.320,-7.1970115,107.5463908,1464.824184168093
2026-03-27 07:45:20.816,-7.1970115,107.5463909,1464.754184335958
2026-03-27 07:45:21.320,-7.1970115,107.5463911,1464.664184671687
2026-03-27 07:45:21.819,-7.1970115,107.5463912,1464.634184839551
2026-03-27 07:45:22.323,-7.1970114,107.5463914,1464.57418532472
2026-03-27 07:45:22.827,-7.1970114,107.5463915,1464.534185492584
2026-03-27 07:45:23.320,-7.1970116,107.5463919,1464.4941858651562
2026-03-27 07:45:23.817,-7.1970117,107.546392,1464.464185883578
2026-03-27 07:45:24.318,-7.1970116,107.5463921,1464.4541862008823
2026-03-27 07:45:24.819,-7.1970116,107.5463922,1464.4541863687452
2026-03-27 07:45:25.317,-7.1970116,107.5463924,1464.4241867044707
2026-03-27 07:45:25.817,-7.1970117,107.5463925,1464.394186722892
2026-03-27 07:45:26.318,-7.1970117,107.5463927,1464.3741870586166
2026-03-27 07:45:26.818,-7.1970118,107.546393,1464.3341874127616
2026-03-27 07:45:27.317,-7.1970118,107.5463932,1464.334187748485
2026-03-27 07:45:27.819,-7.197012,107.5463934,1464.3141877853247
2026-03-27 07:45:28.318,-7.197012,107.5463936,1464.2941881210472
2026-03-27 07:45:28.818,-7.1970119,107.5463937,1464.2841884383497
2026-03-27 07:45:29.319,-7.1970119,107.5463938,1464.2841886062106
2026-03-27 07:45:29.816,-7.1970119,107.5463937,1464.2741884383497
2026-03-27 07:45:30.321,-7.1970126,107.5463945,1464.214188735137
2026-03-27 07:45:30.816,-7.1970125,107.5463944,1464.2041887167202
2026-03-27 07:45:31.321,-7.1970128,107.5463946,1464.154188604109
2026-03-27 07:45:31.817,-7.197013,107.5463949,1464.1741888088
2026-03-27 07:45:32.317,-7.1970131,107.546395,1464.2141888272147
2026-03-27 07:45:32.818,-7.1970131,107.5463951,1464.2041889950742
2026-03-27 07:45:33.318,-7.1970134,107.5463954,1464.2441890503155
2026-03-27 07:45:33.818,-7.1970134,107.5463954,1464.2341890503155
2026-03-27 07:45:34.317,-7.1970136,107.5463958,1464.284189422859
2026-03-27 07:45:34.817,-7.1970136,107.546396,1464.3141897585765
2026-03-27 07:45:35.316,-7.197014,107.5463961,1464.3441893286454
2026-03-27 07:45:35.818,-7.197014,107.5463961,1464.3741893286453
2026-03-27 07:45:36.317,-7.1970141,107.5463959,1464.3441888434793
2026-03-27 07:45:36.819,-7.1970143,107.546396,1464.3241887124402
2026-03-27 07:45:37.318,-7.1970144,107.5463957,1464.314188059413
2026-03-27 07:45:37.819,-7.1970144,107.5463955,1464.3441877236937
