timestamp,voltage,current,percentage
2026-05-02 12:21:52.265,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:52.504,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:52.755,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:53.003,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:53.261,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:53.505,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:53.766,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:54.002,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:54.264,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:54.498,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:54.763,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:55.002,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:55.261,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:55.501,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:55.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:56.001,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:56.259,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:56.500,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:56.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:57.002,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:57.262,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:57.500,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:57.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:58.007,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:58.259,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:58.498,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:58.761,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:59.001,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:59.262,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:59.494,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:59.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:21:59.998,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:00.259,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:00.500,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:00.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:01.000,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:01.262,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:01.504,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:01.759,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:02.000,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:02.262,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:02.499,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:02.759,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:03.007,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:03.259,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:03.499,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:03.756,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:04.003,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:04.268,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:04.507,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:04.759,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:05.002,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:05.261,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:05.506,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:05.762,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:06.001,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:06.264,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:06.503,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:06.759,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:07.004,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:07.262,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:07.500,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:07.755,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:08.001,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:08.261,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:08.505,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:08.766,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:09.014,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:09.258,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:09.496,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:09.759,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:09.995,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:10.259,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:10.499,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:10.760,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:11.001,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:11.261,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:11.501,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:11.763,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:11.999,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:12.258,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:12.501,0.0,0.009999999776482582,-0.9999999776482582
2026-05-02 12:22:12.764,0.0,0.009999999776482582,-0.9999999776482582
