timestamp,acc_x,acc_y,acc_z
2026-03-26 15:51:51.618,0.0,0.0,0.0
2026-03-26 15:51:51.861,0.0,0.0,0.0
2026-03-26 15:51:52.135,0.0,0.0,0.0
2026-03-26 15:51:52.364,0.0,0.0,0.0
2026-03-26 15:51:52.618,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:52.862,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:53.118,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:53.364,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:53.618,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:53.859,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:54.119,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:54.363,-1.9024901,-0.1667130499999988,9.65955025
2026-03-26 15:51:54.618,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:54.861,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:55.118,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:55.358,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:55.618,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:55.859,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:56.118,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:56.358,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:56.619,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:56.858,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:57.121,-1.91229675,-0.1569063999999988,9.6693569
2026-03-26 15:51:57.364,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:57.619,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:57.859,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:58.117,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:58.357,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:58.619,-1.9024901,-0.1667130499999988,9.65955025
2026-03-26 15:51:58.860,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:51:59.119,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:59.370,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:51:59.617,-1.9024901,-0.1569063999999988,9.6693569
2026-03-26 15:51:59.857,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:00.122,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:00.374,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:52:00.622,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:00.858,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:01.117,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:01.361,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:01.618,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:01.860,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:02.118,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:52:02.361,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:05.126,-1.9024901,-0.1569063999999988,9.65955025
2026-03-26 15:52:06.901,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:52:07.972,-1.91229675,-0.1569063999999988,9.65955025
2026-03-26 15:52:09.366,-1.91229675,-0.1667130499999988,9.65955025
2026-03-26 15:52:09.613,-1.9024901,-0.1667130499999988,9.65955025
