timestamp,write_speed_Bps,cpu_percent,ram_percent,jetson_temp_c,gps_hz,imu_hz,ctd_hz,adcp_hz,battery_hz,sbes_hz
2026-04-18 19:40:08.926,0.00,17.70,77.70,52.69,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-18 19:40:10.076,0.00,30.60,77.80,53.09,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-18 19:40:10.926,635.29,13.10,77.80,52.75,0.00,0.00,0.00,1.18,0.00,0.00
2026-04-18 19:40:11.954,521.33,11.90,77.80,52.69,0.00,0.00,0.00,0.97,0.00,0.00
2026-04-18 19:40:12.925,784.64,10.10,77.80,52.41,0.00,0.00,1.03,1.03,0.00,1.03
2026-04-18 19:40:13.927,756.56,11.40,77.90,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:14.925,759.47,8.40,77.90,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:15.927,754.79,7.70,77.90,52.56,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:16.925,765.32,8.70,77.90,52.44,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:17.927,758.59,9.50,77.90,52.34,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:18.925,765.28,9.00,77.90,52.22,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:19.927,762.70,9.10,77.90,52.38,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:20.925,765.35,8.70,77.90,52.25,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:21.927,766.69,8.70,77.90,52.44,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:22.925,761.40,7.40,77.90,52.28,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:23.927,762.72,8.80,77.90,52.19,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:24.926,761.09,10.10,77.90,52.50,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:25.927,770.63,25.50,76.20,52.28,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:26.925,767.39,20.40,75.80,52.44,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:27.927,766.71,9.50,75.80,52.28,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:28.925,773.35,9.10,75.80,52.16,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:29.927,766.74,8.10,75.80,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:30.925,767.30,7.60,75.80,52.22,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:31.927,766.80,8.00,75.80,52.16,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:32.924,782.25,22.00,75.80,52.97,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:33.925,773.09,27.70,74.70,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:34.925,781.93,9.30,74.70,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:35.927,790.66,9.20,74.70,52.38,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:36.924,788.05,11.50,74.70,52.34,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:37.927,787.74,27.60,74.00,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:38.925,783.41,9.20,74.00,52.03,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:39.927,786.62,10.80,74.00,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:40.925,785.45,9.90,74.00,52.31,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:41.924,792.72,19.10,74.00,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:42.926,795.18,10.50,74.00,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:43.927,794.69,8.60,74.00,52.00,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:44.925,801.39,10.10,74.00,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:45.925,792.20,33.10,73.10,52.28,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:46.925,789.81,26.20,72.80,52.25,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:47.927,796.48,9.00,72.80,52.06,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:48.925,799.55,8.90,72.80,51.97,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:49.927,780.65,9.40,72.80,51.94,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:50.925,799.39,8.10,72.80,51.94,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:51.927,798.44,14.70,72.80,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:52.926,801.46,23.00,60.00,52.19,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:53.927,786.76,7.40,60.00,51.94,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:54.926,793.25,10.60,55.00,51.84,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:55.927,794.65,9.40,55.00,51.88,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:56.924,802.50,36.00,55.60,53.03,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:57.927,797.43,31.70,56.00,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:58.925,789.44,10.90,56.00,52.03,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:40:59.924,790.77,29.10,56.20,52.69,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:00.926,790.65,28.50,56.70,52.12,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:01.924,791.39,26.30,59.00,52.94,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:02.924,790.20,36.70,60.50,52.84,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:03.924,787.81,28.20,61.40,52.41,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:04.924,790.19,36.00,62.00,52.91,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:05.925,789.52,33.70,62.40,52.56,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:06.924,790.24,33.50,62.30,52.66,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:07.925,785.36,16.10,62.40,52.47,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:08.925,785.91,15.20,62.50,52.38,0.00,0.00,1.00,1.00,0.00,1.00
2026-04-18 19:41:09.927,780.68,16.90,62.50,52.28,0.00,0.00,1.00,1.00,0.00,1.00
