timestamp,write_speed_Bps,cpu_percent,ram_percent,gps_hz,imu_hz,ctd_hz,adcp_hz,battery_hz,sbes_hz
2026-03-26 17:26:15.476,1731.31,27.70,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:16.477,1725.39,23.70,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:17.476,1758.80,27.60,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:18.478,1721.63,26.50,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:19.476,1770.51,28.10,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:20.478,1728.23,24.10,56.70,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:21.476,1742.14,27.70,56.80,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:26:22.480,1727.19,27.20,56.70,1.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:26:23.475,1736.71,26.00,56.80,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:26:24.478,1733.05,28.50,57.00,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:25.475,1738.78,24.80,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:26.477,1754.57,27.90,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:27.476,1721.19,24.70,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:28.478,1727.60,30.80,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:29.476,1743.09,26.00,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:30.478,1758.88,28.50,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:31.476,1722.42,28.30,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:32.477,1734.84,27.00,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:33.476,1731.03,29.80,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:34.477,1719.62,26.40,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:35.475,1724.88,28.50,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:36.477,1776.26,25.80,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:37.476,1735.19,28.70,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:38.478,1708.71,24.90,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:39.477,1763.88,28.60,56.80,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:26:40.481,1714.19,27.20,56.70,1.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:26:41.476,1733.36,26.70,56.70,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:26:42.477,1731.07,28.70,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:43.475,1733.36,25.70,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:44.477,1760.77,30.60,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:45.476,1718.72,26.40,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:46.477,1719.17,27.70,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:47.476,1741.00,25.00,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:48.483,1703.77,27.10,56.80,1.99,3.97,0.99,0.99,0.99,0.99
2026-03-26 17:26:49.476,1770.22,28.10,56.70,2.01,4.03,1.01,1.01,1.01,1.01
2026-03-26 17:26:50.479,1711.30,26.20,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:51.476,1721.24,28.30,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:52.477,1721.32,24.80,56.70,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:53.476,1718.72,28.10,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:54.477,1726.74,24.90,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:55.475,1727.45,27.30,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:56.477,1718.44,23.70,56.70,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:26:57.476,1725.09,27.70,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:26:58.480,1712.13,27.90,56.60,1.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:26:59.476,1724.15,28.40,56.70,2.01,4.02,1.00,1.00,1.00,1.00
2026-03-26 17:27:00.477,1719.29,28.90,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:01.475,1711.17,23.40,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:02.477,1720.52,27.30,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:03.476,1718.96,25.90,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:04.477,1727.39,29.90,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:05.476,1777.30,25.60,56.80,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:27:06.483,1717.11,27.70,56.80,1.99,3.97,0.99,0.99,0.99,0.99
2026-03-26 17:27:07.476,1734.41,27.30,56.70,2.01,4.03,1.01,1.01,1.01,1.01
2026-03-26 17:27:08.477,1716.70,27.00,56.70,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:09.476,1719.30,27.70,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:10.477,1719.04,26.10,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:11.476,1731.07,26.70,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:12.478,1724.50,23.20,56.70,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:13.475,1755.64,26.80,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:14.479,1736.32,23.90,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:15.477,1733.55,28.50,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:16.480,1719.72,26.40,56.70,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:17.476,1730.05,25.50,56.70,2.01,4.02,1.00,1.00,1.00,1.00
2026-03-26 17:27:18.477,1713.28,25.60,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:19.475,1739.45,23.80,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:20.477,1766.44,28.60,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:21.476,1726.95,25.30,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:22.477,1727.03,26.20,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:23.476,1728.93,23.10,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:24.481,1714.33,26.60,56.90,1.99,3.98,0.99,0.99,0.99,0.99
2026-03-26 17:27:25.476,1753.75,25.70,56.80,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:27:26.478,1728.60,25.40,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:27.476,1719.26,31.10,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:28.478,1732.93,37.80,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:29.476,1737.32,31.20,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:30.478,1692.53,29.20,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:31.476,1731.57,29.30,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:32.478,1738.03,27.40,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:33.476,1737.56,32.10,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:34.482,1716.10,29.90,56.60,1.99,3.98,0.99,0.99,0.99,0.99
2026-03-26 17:27:35.476,1772.49,30.60,56.70,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:27:36.478,1739.40,29.90,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:37.476,1784.92,30.30,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:38.478,1748.01,31.40,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:39.475,1734.17,31.60,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:40.478,1706.38,30.30,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:41.476,1767.27,27.70,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:42.478,1772.35,30.80,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:43.476,1781.43,30.70,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:44.478,1762.93,29.80,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:45.476,1715.49,31.10,57.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:46.477,1759.07,28.20,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:47.476,1732.92,29.70,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:48.479,1722.73,28.60,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:49.476,1745.38,31.60,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:50.478,1706.94,29.00,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:51.476,1722.96,30.70,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:52.480,1722.76,29.90,56.80,1.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:27:53.476,1809.01,29.50,56.80,2.01,4.02,1.00,1.00,1.00,1.00
2026-03-26 17:27:54.478,1729.82,32.50,57.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:55.476,1726.81,29.30,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:56.477,1731.22,30.40,57.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:57.476,1726.68,28.00,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:27:58.478,1709.44,30.80,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:27:59.476,1730.47,29.20,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:00.478,1723.36,31.70,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:01.476,1727.44,29.80,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:02.478,1726.95,28.70,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:03.476,1716.17,31.10,57.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:04.477,1729.49,28.90,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:05.476,1758.77,31.10,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:06.478,1718.61,28.10,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:07.476,1735.41,29.10,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:08.479,1726.65,27.60,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:09.476,1727.04,32.20,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:10.482,1743.48,31.80,56.90,1.99,3.98,0.99,0.99,0.99,0.99
2026-03-26 17:28:11.476,1744.67,29.80,56.90,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:28:12.478,1726.12,30.90,57.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:13.476,1738.08,27.90,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:14.478,1728.62,31.90,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:15.476,1733.58,28.50,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:16.478,1729.48,29.50,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:17.476,1734.06,28.00,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:18.478,1735.64,30.50,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:19.477,1730.74,31.10,56.80,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:20.478,1728.13,31.40,56.90,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:21.476,1779.60,31.80,57.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:22.478,1768.32,28.40,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:23.476,1747.70,31.80,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:24.478,1746.69,30.60,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:25.476,1741.26,31.70,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:26.478,1776.54,27.90,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:27.477,1759.70,30.40,56.80,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:28.479,1740.44,29.60,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:29.476,1765.27,29.00,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:30.478,1751.76,34.10,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:31.476,1754.61,28.60,56.70,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:32.478,1743.57,31.20,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:33.476,1758.29,29.80,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:34.477,1787.01,31.00,56.80,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:35.475,1749.41,29.70,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:36.478,1808.51,30.40,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:37.477,1759.02,29.00,56.70,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:38.478,1758.10,29.80,56.80,2.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:39.476,1757.82,32.10,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:40.478,1755.57,29.00,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:41.476,1746.41,31.40,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:42.478,1775.12,28.70,56.60,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:43.476,1746.62,31.40,56.70,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:44.482,1731.36,30.20,56.60,1.99,3.98,0.99,0.99,0.99,0.99
2026-03-26 17:28:45.476,1738.63,31.90,56.80,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:28:46.482,1717.58,31.20,56.80,1.99,3.98,0.99,0.99,0.99,0.99
2026-03-26 17:28:47.476,1746.66,31.30,56.80,2.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:28:48.478,1335.29,32.20,56.90,1.00,2.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:49.477,1210.86,27.30,56.70,1.00,1.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:50.478,1471.99,32.90,56.90,1.00,3.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:51.476,1748.75,29.60,56.70,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:28:52.479,1732.65,29.20,56.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:53.480,1862.50,28.70,56.80,3.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:28:54.483,1628.48,30.50,56.90,1.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:55.477,1741.32,30.20,56.80,2.01,4.03,1.01,1.01,1.01,1.01
2026-03-26 17:28:56.481,1867.89,27.80,56.80,2.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:28:57.476,1612.49,30.80,57.00,1.01,4.02,1.01,1.01,1.01,1.01
2026-03-26 17:28:58.478,1732.21,28.80,56.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:28:59.476,1723.84,31.80,56.90,2.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:29:00.478,1717.26,29.20,56.80,1.99,3.99,1.00,1.00,1.00,1.00
2026-03-26 17:29:01.476,1734.66,30.70,56.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:29:02.480,1725.00,29.20,56.80,1.99,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:29:03.479,1853.01,31.40,56.80,3.00,4.00,1.00,1.00,1.00,1.00
2026-03-26 17:29:04.483,1586.02,30.70,56.80,1.00,3.98,1.00,1.00,1.00,1.00
2026-03-26 17:29:05.480,1889.49,30.30,56.90,3.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:29:06.479,1594.06,31.30,56.90,1.00,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:29:07.476,1735.25,28.40,56.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-03-26 17:29:08.483,1874.41,32.70,56.90,2.98,3.97,0.99,0.99,0.99,0.99
2026-03-26 17:29:09.476,1669.92,31.50,56.80,1.01,4.03,1.01,1.01,1.01,1.01
2026-03-26 17:29:10.482,1851.68,32.60,56.90,2.98,3.97,0.99,0.99,0.99,0.99
2026-03-26 17:29:11.476,1634.78,28.90,56.80,1.01,4.03,1.01,1.01,1.01,1.01
2026-03-26 17:29:12.478,1727.47,32.00,56.80,1.99,3.99,1.00,1.00,1.00,1.00
