timestamp,latitude,longitude,altitude
2026-03-26 15:46:17.933,-7.1970252,107.5463934,1458.7241680555971
2026-03-26 15:46:17.955,-7.1970252,107.5463935,1458.7441682234657
2026-03-26 15:46:17.972,-7.1970253,107.5463933,1458.7241677382347
2026-03-26 15:46:17.999,-7.1970253,107.5463933,1458.7341677382346
2026-03-26 15:46:18.024,-7.1970253,107.5463934,1458.7741679061035
2026-03-26 15:46:18.036,-7.1970252,107.5463934,1458.794168055597
2026-03-26 15:46:18.065,-7.197024,107.5463964,1459.0441748854687
2026-03-26 15:46:18.137,-7.197024,107.5463965,1459.0541750533325
2026-03-26 15:46:18.381,-7.197024,107.5463965,1459.0641750533325
2026-03-26 15:46:18.648,-7.197024,107.5463964,1459.0441748854687
2026-03-26 15:46:18.894,-7.1970241,107.5463965,1459.0541749038453
2026-03-26 15:46:19.134,-7.1970242,107.5463965,1459.0241747543578
2026-03-26 15:46:19.379,-7.1970242,107.5463965,1459.0341747543578
2026-03-26 15:46:19.641,-7.1970242,107.5463965,1459.0241747543578
2026-03-26 15:46:19.879,-7.1970241,107.5463965,1459.0341749038453
2026-03-26 15:46:20.138,-7.1970241,107.5463965,1459.0241749038453
2026-03-26 15:46:20.457,-7.1970241,107.5463965,1459.0441749038453
2026-03-26 15:46:20.626,-7.1970241,107.5463965,1459.0441749038453
2026-03-26 15:46:20.873,-7.1970242,107.5463964,1459.014174586494
2026-03-26 15:46:21.125,-7.1970243,107.5463963,1458.9941742691417
2026-03-26 15:46:21.394,-7.1970243,107.5463962,1458.9541741012777
2026-03-26 15:46:21.633,-7.1970243,107.5463962,1458.9541741012777
2026-03-26 15:46:21.873,-7.1970244,107.5463961,1458.9341737839247
2026-03-26 15:46:22.127,-7.1970244,107.5463962,1458.934173951789
2026-03-26 15:46:22.385,-7.1970244,107.5463963,1458.9641741196533
2026-03-26 15:46:22.627,-7.1970244,107.5463962,1458.924173951789
2026-03-26 15:46:22.873,-7.1970244,107.5463963,1458.9141741196534
2026-03-26 15:46:23.135,-7.1970244,107.5463962,1458.8941739517888
2026-03-26 15:46:23.369,-7.1970244,107.5463962,1458.914173951789
2026-03-26 15:46:23.623,-7.1970244,107.5463962,1458.914173951789
2026-03-26 15:46:23.870,-7.1970244,107.5463962,1458.924173951789
2026-03-26 15:46:24.123,-7.1970244,107.5463962,1458.9041739517888
2026-03-26 15:46:24.373,-7.1970244,107.5463962,1458.8741739517889
2026-03-26 15:46:24.640,-7.1970243,107.5463961,1458.834173933413
2026-03-26 15:46:24.881,-7.1970244,107.546396,1458.8141736160599
2026-03-26 15:46:25.125,-7.1970244,107.546396,1458.8141736160599
2026-03-26 15:46:25.388,-7.1970244,107.546396,1458.8041736160599
2026-03-26 15:46:25.630,-7.1970244,107.5463959,1458.8141734481953
2026-03-26 15:46:25.910,-7.1970247,107.5463956,1458.7441724961313
2026-03-26 15:46:26.129,-7.1970247,107.5463955,1458.754172328266
2026-03-26 15:46:26.394,-7.1970248,107.5463955,1458.7541721787754
2026-03-26 15:46:26.626,-7.1970248,107.5463955,1458.7741721787754
2026-03-26 15:46:26.892,-7.1970249,107.5463954,1458.7541718614189
2026-03-26 15:46:27.124,-7.1970249,107.5463952,1458.734171525687
2026-03-26 15:46:27.380,-7.1970249,107.5463951,1458.724171357821
2026-03-26 15:46:27.625,-7.1970249,107.546395,1458.674171189955
2026-03-26 15:46:27.892,-7.1970247,107.5463951,1458.6741716568029
2026-03-26 15:46:31.426,-7.1970247,107.5463953,1458.6941719925348
2026-03-26 15:46:36.206,-7.1970247,107.546395,1458.6041714889366
2026-03-26 15:46:37.741,-7.1970246,107.5463949,1458.5441714705607
2026-03-26 15:46:38.468,-7.1970246,107.5463947,1458.4941711348279
2026-03-26 15:46:38.675,-7.1970245,107.5463949,1458.5141716200508
2026-03-26 15:46:38.724,-7.1970244,107.546395,1458.5441719374066
2026-03-26 15:46:38.742,-7.1970245,107.5463952,1458.5841721236488
2026-03-26 15:46:38.752,-7.1970245,107.5463951,1458.564171955783
2026-03-26 15:46:38.779,-7.1970245,107.5463951,1458.594171955783
2026-03-26 15:46:38.804,-7.1970245,107.5463952,1458.6041721236488
2026-03-26 15:46:38.884,-7.1970246,107.546395,1458.594171638427
