[System]
Platform=SEANO USV
Start_Time=2026-04-18 20:32:29
Timezone=WIB

[Sensor]
Name=IMU

[Columns]
Timestamp(WIB)	AccX	AccY	AccZ

[Data]
2026-04-18 20:32:31.945	-0.0980665	-0.0294199499999988	9.80665
2026-04-18 20:32:32.136	-0.0980665	-0.0882598499999988	9.83606995
2026-04-18 20:32:32.341	-0.14709975	-0.1372930999999988	9.85568325
2026-04-18 20:32:32.557	-0.14709975	-0.1372930999999988	9.85568325
2026-04-18 20:32:32.737	-0.1372931	-0.029419949999998793	9.8654899
2026-04-18 20:32:32.938	-0.1372931	-0.029419949999998793	9.8654899
2026-04-18 20:32:33.136	-0.08825985	-0.1176797999999988	9.7870367
2026-04-18 20:32:33.336	-0.1372931	-0.0980664999999988	9.8458766
2026-04-18 20:32:33.535	-0.1765197	-0.03922659999999879	9.8851032
2026-04-18 20:32:33.737	-0.1372931	-0.0588398999999988	9.83606995
2026-04-18 20:32:33.936	-0.0980665	-0.1078731499999988	9.83606995
2026-04-18 20:32:34.136	-0.10787315	-0.0784531999999988	9.8458766
2026-04-18 20:32:34.335	-0.14709975	-0.0686465499999988	9.8262633
2026-04-18 20:32:34.556	-0.1569064	-0.0686465499999988	9.8458766
2026-04-18 20:32:34.736	-0.1372931	-0.0784531999999988	9.8654899
2026-04-18 20:32:34.956	-0.0980665	-0.0882598499999988	9.81645665
2026-04-18 20:32:35.136	-0.10787315	-0.0784531999999988	9.80665
2026-04-18 20:32:35.537	-0.14709975	-0.0784531999999988	9.87529655
2026-04-18 20:32:35.737	-0.14709975	-0.0784531999999988	9.87529655
2026-04-18 20:32:35.936	-0.12748645	-0.0882598499999988	9.85568325
2026-04-18 20:32:36.135	-0.12748645	-0.0882598499999988	9.8458766
2026-04-18 20:32:36.336	-0.1176798	-0.0784531999999988	9.80665
2026-04-18 20:32:36.536	-0.196133	0.009806650000001211	9.89490985
2026-04-18 20:32:36.736	-0.3726527	0.17651970000000122	9.95374975
2026-04-18 20:32:36.937	-0.3726527	0.17651970000000122	9.95374975
2026-04-18 20:32:37.136	-0.5099458	-0.2843928499999988	9.7870367
2026-04-18 20:32:37.335	-0.0784532	0.029419950000001208	9.8654899
2026-04-18 20:32:37.536	-0.2745862	0.23535960000000122	9.89490985
2026-04-18 20:32:37.737	-0.2941995	-0.2157462999999988	9.6889702
2026-04-18 20:32:37.937	-0.28439285000000003	-0.43149259999999884	9.9243298
2026-04-18 20:32:38.137	-0.22555295	-0.1569063999999988	9.8851032
2026-04-18 20:32:38.336	-0.22555295	-0.1569063999999988	9.8851032
2026-04-18 20:32:38.535	-0.12748645	-0.0784531999999988	9.8262633
2026-04-18 20:32:38.736	-0.36284605000000003	-0.21574629999999878	9.8654899
2026-04-18 20:32:38.936	-0.59820565	-0.039226599999998786	9.91452315
2026-04-18 20:32:39.135	-0.2157463	-0.1078731499999988	9.81645665
2026-04-18 20:32:39.335	-0.08825985	-0.04903324999999881	9.75761675
2026-04-18 20:32:39.737	-0.22555295	-0.1470997499999988	9.8262633
2026-04-18 20:32:39.939	-0.22555295	-0.1470997499999988	9.8262633
2026-04-18 20:32:40.137	-0.22555295	-0.1470997499999988	9.8262633
2026-04-18 20:32:40.336	-0.22555295	-0.1470997499999988	9.8262633
2026-04-18 20:32:40.536	-0.196133	-0.1470997499999988	9.83606995
2026-04-18 20:32:40.736	-0.22555295	-0.0882598499999988	9.85568325
2026-04-18 20:32:40.935	-0.18632635	-0.0882598499999988	9.8458766
2026-04-18 20:32:41.135	-0.12748645	-0.1078731499999988	9.8262633
2026-04-18 20:32:41.335	-0.1176798	-0.0490332499999988	9.81645665
2026-04-18 20:32:41.741	-0.34323275	-0.2941994999999987	10.1400761
2026-04-18 20:32:41.936	0.02941995	-0.2745861999999989	9.07115125
2026-04-18 20:32:42.136	-0.4118793	-0.11767979999999877	10.091042850000001
2026-04-18 20:32:42.335	-0.40207265000000003	-0.2843928499999988	10.03220295
2026-04-18 20:32:42.996	0.26477955	0.28439285000000125	10.179302700000001
2026-04-18 20:32:43.238	-0.4511059	-0.35303939999999867	10.787315
2026-04-18 20:32:43.496	-0.04903325	-0.7354987499999986	11.46397385
2026-04-18 20:32:43.746	0.2353596	1.314091100000001	9.9243298
2026-04-18 20:32:43.996	0.59820565	-0.09806649999999911	7.3157609
2026-04-18 20:32:44.236	0.59820565	-0.09806649999999911	7.3157609
2026-04-18 20:32:44.496	0.14709975	0.12748645000000114	9.40457735
2026-04-18 20:32:44.746	0.36284605000000003	-0.019613299999998803	9.7674234
2026-04-18 20:32:44.999	0.26477955	-1.1964112999999987	10.1400761
2026-04-18 20:32:45.237	0.784532	-0.7060787999999988	9.9047165
2026-04-18 20:32:45.496	0.46091255	-0.7256920999999987	9.67916355
2026-04-18 20:32:45.745	0.5491724	-3.932466649999999	8.9044382
2026-04-18 20:32:45.996	0.40207265000000003	-4.903324999999999	8.9436648
2026-04-18 20:32:46.235	0.7453054	-5.864376699999999	7.806093400000001
2026-04-18 20:32:46.496	0.75511205	-6.570455499999999	7.600153750000001
2026-04-18 20:32:46.995	0.85317855	-6.874461649999999	8.649465300000001
2026-04-18 20:32:47.234	0.6472389000000001	-2.294756099999999	9.0025047
2026-04-18 20:32:47.741	-0.06864655	0.5491724000000013	10.983448
2026-04-18 20:32:47.994	0.57859235	0.6472389000000012	8.65927195
2026-04-18 20:32:48.234	0.30400615	4.0501464500000015	8.30623255
2026-04-18 20:32:48.494	0.18632635	4.648352100000001	7.796286749999999
2026-04-18 20:32:48.742	0.3530394	5.315204300000001	8.2964259
2026-04-18 20:32:48.994	0.2353596	4.099179700000001	7.7668668
2026-04-18 20:32:49.334	0.3334261	2.991028250000001	9.414384
2026-04-18 20:32:49.537	0.7649187	1.0002783000000015	10.83634825
2026-04-18 20:32:49.737	1.08853815	0.03922660000000116	9.4928372
2026-04-18 20:32:49.936	0.12748645	-0.11767979999999884	9.551677100000001
2026-04-18 20:32:50.136	-0.9414384	-0.5099457999999988	9.48303055
2026-04-18 20:32:50.336	-2.65760215	0.6962721500000013	9.77723005
2026-04-18 20:32:50.539	-3.9814999	-0.3628460499999988	9.40457735
2026-04-18 20:32:50.736	-4.54047895	-0.3530393999999989	9.26728425
2026-04-18 20:32:50.936	-4.38357255	0.46091255000000103	8.8063717
2026-04-18 20:32:51.135	-4.54047895	0.4118793000000011	8.93385815
2026-04-18 20:32:51.334	-3.0596748	0.30400615000000114	9.3555441
2026-04-18 20:32:51.536	-2.0593965	0.8433719000000012	9.022118
2026-04-18 20:32:51.735	-0.87279185	0.6864655000000012	9.4928372
2026-04-18 20:32:51.936	-0.32361945000000003	0.2549729000000013	10.18910935
2026-04-18 20:32:52.135	1.2748645	0.6472389000000012	9.54187045
2026-04-18 20:32:52.336	2.75566865	0.6178189500000011	9.218251
2026-04-18 20:32:52.537	3.77556025	1.382737650000001	9.2770909
2026-04-18 20:32:52.736	3.77556025	1.382737650000001	9.2770909
2026-04-18 20:32:52.936	5.2563644	1.000278300000001	8.3356525
2026-04-18 20:32:53.135	4.4718324	1.2650578500000011	8.83579165
2026-04-18 20:32:53.335	4.6875787	1.0395049000000012	8.5513988
2026-04-18 20:32:53.536	4.6091255	1.0198916000000011	8.6102387
2026-04-18 20:32:53.736	4.5698989	1.2650578500000011	8.7083052
2026-04-18 20:32:53.935	4.48163905	1.2062179500000012	8.6690786
2026-04-18 20:32:54.135	4.6679654	1.1277647500000012	8.58081875
2026-04-18 20:32:54.341	4.8837117	1.137571400000001	8.42391235
2026-04-18 20:32:54.537	4.9817782	0.725692100000001	8.3944924
2026-04-18 20:32:54.735	4.9817782	0.725692100000001	8.3944924
2026-04-18 20:32:54.936	5.77611685	0.578592350000001	7.9433865
2026-04-18 20:32:55.136	5.79573015	1.235637900000001	8.1395195
2026-04-18 20:32:55.335	4.50125235	0.794338650000001	8.36507245
2026-04-18 20:32:55.535	2.6870221	0.9218251000000012	8.825985
2026-04-18 20:32:55.736	0.8825985000000001	0.9806650000000012	10.6500219
2026-04-18 20:32:55.936	2.95180165	0.9512450500000011	8.62004535
2026-04-18 20:32:56.135	0.1372931	0.15690640000000114	9.26728425
2026-04-18 20:32:56.336	-1.2356379	0.5785923500000013	10.36562905
2026-04-18 20:32:56.535	-2.5105024	0.6276256000000012	10.11065615
2026-04-18 20:32:56.738	-2.61837555	0.48052585000000125	10.2969825
2026-04-18 20:32:56.936	0.02941995	0.7453054000000011	9.12999115
2026-04-18 20:32:57.140	3.38329425	0.588399000000001	8.63965865
2026-04-18 20:32:57.336	3.38329425	0.588399000000001	8.63965865
2026-04-18 20:32:57.536	1.91229675	0.7649187000000013	9.9047165
2026-04-18 20:32:57.735	-0.30400615	0.7943386500000013	9.9635564
2026-04-18 20:32:57.936	-2.4516625	0.6472389000000013	10.1596894
2026-04-18 20:32:58.135	-1.3533177	0.3824593500000013	10.79712165
2026-04-18 20:32:58.336	1.0002783	0.8335652500000011	8.8652116
2026-04-18 20:32:58.536	3.1283213500000002	0.2647795500000011	8.73772515
2026-04-18 20:32:58.736	3.1283213500000002	0.2647795500000011	8.73772515
2026-04-18 20:32:58.936	0.50013915	-0.26477954999999875	10.32640245
2026-04-18 20:32:59.136	0.5491724	-1.657323849999999	9.54187045
2026-04-18 20:32:59.335	0.4314926	-1.902490099999999	9.65955025
2026-04-18 20:32:59.535	0.65704555	-3.020448199999999	9.79684335
2026-04-18 20:32:59.737	0.85317855	-3.4519407999999987	10.44408225
2026-04-18 20:32:59.936	0.75511205	-1.9024900999999985	10.395049
2026-04-18 20:33:00.135	0.5099458	-0.9806649999999989	9.42419065
2026-04-18 20:33:00.335	0.4118793	2.049589850000001	9.56148375
2026-04-18 20:33:00.536	0.196133	3.981499900000001	8.03164635
2026-04-18 20:33:00.736	0.42168595	5.579983850000001	7.217694399999999
2026-04-18 20:33:00.936	0.4314926	4.422799150000001	8.3552658
2026-04-18 20:33:01.141	0.6276256	1.931910050000001	8.6886919
2026-04-18 20:33:01.336	0.9610517000000001	0.6766588500000011	9.639936950000001
2026-04-18 20:33:01.535	0.9610517000000001	0.6766588500000011	9.639936950000001
2026-04-18 20:33:01.736	1.50041745	-2.804701899999999	11.1011278
2026-04-18 20:33:01.934	1.3337044	-2.3830159499999986	10.30678915
2026-04-18 20:33:02.136	1.20621795	-0.5491723999999988	9.91452315
2026-04-18 20:33:02.336	0.8041453000000001	0.8629852000000011	9.463417250000001
2026-04-18 20:33:02.536	0.784532	2.588955600000001	8.65927195
2026-04-18 20:33:02.735	0.784532	2.588955600000001	8.65927195
2026-04-18 20:33:02.936	0.5687857000000001	5.021004800000001	8.4729456
2026-04-18 20:33:03.135	0.73549875	3.540200650000001	8.40429905
2026-04-18 20:33:03.335	1.3140911	1.3631243500000012	8.85540495
2026-04-18 20:33:03.537	1.40235095	0.7845320000000012	10.002783
2026-04-18 20:33:03.737	1.40235095	0.7845320000000012	10.002783
2026-04-18 20:33:03.939	1.40235095	0.7845320000000012	10.002783
2026-04-18 20:33:04.137	1.40235095	0.7845320000000012	10.002783
2026-04-18 20:33:04.340	1.40235095	0.7845320000000012	10.002783
2026-04-18 20:33:04.535	4.57970555	-0.460912549999999	8.36507245
2026-04-18 20:33:04.737	4.57970555	-0.460912549999999	8.36507245
2026-04-18 20:33:04.936	2.75566865	-0.6962721499999989	9.5124505
2026-04-18 20:33:05.135	0.7060788	0.05883990000000109	8.924051500000001
2026-04-18 20:33:05.337	-1.1179581	0.44129925000000125	10.0420096
2026-04-18 20:33:05.535	-2.4124359	0.6374322500000013	9.9439431
2026-04-18 20:33:05.736	-2.55953565	0.7845320000000012	10.11065615
2026-04-18 20:33:05.935	-1.2944778000000001	1.0591182000000012	9.99297635
2026-04-18 20:33:06.135	0.0588399	1.4317709000000012	9.52225715
2026-04-18 20:33:06.337	1.93191005	0.8237586000000011	9.42419065
2026-04-18 20:33:06.539	3.3538743	0.47071920000000106	8.7279185
2026-04-18 20:33:06.739	4.3541526	0.6668522000000011	8.83579165
2026-04-18 20:33:06.935	4.4718324	0.04903325000000109	8.8848249
2026-04-18 20:33:07.135	2.5693423	0.6962721500000011	9.6693569
2026-04-18 20:33:07.335	0.6276256	0.8629852000000011	9.1397978
2026-04-18 20:33:07.536	-1.0591182	0.7943386500000013	9.97336305
2026-04-18 20:33:07.737	-2.3143694	1.2356379000000013	10.4538889
2026-04-18 20:33:07.937	-2.2359162	1.3729310000000012	9.56148375
2026-04-18 20:33:08.142	-1.1179581	1.2454445500000013	9.69877685
2026-04-18 20:33:08.344	-1.1179581	1.2454445500000013	9.69877685
2026-04-18 20:33:08.537	-1.1179581	1.2454445500000013	9.69877685
2026-04-18 20:33:08.743	-1.1179581	1.2454445500000013	9.69877685
2026-04-18 20:33:08.936	2.44185585	1.5102241000000012	9.5124505
2026-04-18 20:33:09.135	1.4317709	1.1866046500000011	9.5124505
2026-04-18 20:33:09.334	-0.14709975	1.559257350000001	9.3751574
2026-04-18 20:33:09.535	-1.89268345	1.6475172000000013	10.44408225
2026-04-18 20:33:09.736	-1.4709975	2.137849700000001	9.48303055
2026-04-18 20:33:09.935	-1.2356379	1.7553903500000012	10.03220295
2026-04-18 20:33:10.135	0.20593965	1.6082906000000012	9.5909037
2026-04-18 20:33:10.335	1.89268345	2.3143694000000012	9.1986377
2026-04-18 20:33:10.535	3.5107807	1.1767980000000011	8.7671451
2026-04-18 20:33:10.736	3.5892339	0.8531785500000011	8.79656505
2026-04-18 20:33:10.955	2.55953565	0.9806650000000011	9.42419065
2026-04-18 20:33:11.135	0.6472389000000001	0.8727918500000013	9.79684335
2026-04-18 20:33:11.337	-0.06864655	0.9120184500000013	10.1596894
2026-04-18 20:33:11.536	-0.7256921000000001	0.9708583500000013	9.99297635
2026-04-18 20:33:11.736	-0.48052585000000003	1.2552512000000011	9.85568325
2026-04-18 20:33:11.935	-0.00980665	0.8139519500000011	9.30651085
2026-04-18 20:33:12.137	-0.00980665	0.8139519500000011	9.30651085
2026-04-18 20:33:12.336	0.59820565	0.4314926000000011	9.1986377
2026-04-18 20:33:12.535	0.59820565	0.4314926000000011	9.1986377
2026-04-18 20:33:12.735	0.8629852	-1.6377105499999989	9.610517
2026-04-18 20:33:12.956	0.97085835	-0.8531785499999988	9.89490985
2026-04-18 20:33:13.135	1.77500365	-0.6374322499999987	10.002783
2026-04-18 20:33:13.334	2.2751428000000002	-0.5982056499999987	10.1400761
2026-04-18 20:33:13.535	2.55953565	-0.4412992499999988	9.81645665
2026-04-18 20:33:13.736	2.14765635	-0.5197524499999987	10.01258965
2026-04-18 20:33:13.937	2.14765635	-0.5197524499999987	10.01258965
2026-04-18 20:33:14.135	2.14765635	-0.5197524499999987	10.01258965
2026-04-18 20:33:14.334	2.5105024	1.2552512000000011	9.4928372
2026-04-18 20:33:14.539	3.2165812000000003	0.5785923500000012	9.87529655
2026-04-18 20:33:14.736	3.2165812000000003	0.5785923500000012	9.87529655
2026-04-18 20:33:14.935	3.2165812000000003	0.5785923500000012	9.87529655
2026-04-18 20:33:15.134	1.372931	0.5295591000000012	9.8458766
2026-04-18 20:33:15.335	1.1964113	-0.11767979999999889	9.12999115
2026-04-18 20:33:15.535	2.69682875	-0.6668521999999989	9.56148375
2026-04-18 20:33:15.735	2.549729	-0.9316317499999988	10.50292215
2026-04-18 20:33:15.935	2.26533615	-0.0098066499999988	9.80665
2026-04-18 20:33:16.135	0.8629852	-0.5589790499999989	9.18883105
2026-04-18 20:33:16.335	0.7649187	0.4511059000000011	9.22805765
2026-04-18 20:33:16.534	0.44129925000000003	0.7551120500000011	9.4732239
2026-04-18 20:33:16.738	0.44129925000000003	0.7551120500000011	9.4732239
2026-04-18 20:33:16.936	0.44129925000000003	0.7551120500000011	9.4732239
2026-04-18 20:33:17.135	0.44129925000000003	0.7551120500000011	9.4732239
2026-04-18 20:33:17.335	1.42196425	-0.00980664999999871	10.54214875
2026-04-18 20:33:17.534	2.1966896	-0.8041452999999987	10.5715687
2026-04-18 20:33:17.735	1.8436502	0.3334261000000013	10.0616229
2026-04-18 20:33:17.935	1.10815145	0.5001391500000011	8.924051500000001
2026-04-18 20:33:18.137	1.36312435	0.6276256000000011	9.14960445
2026-04-18 20:33:18.337	1.36312435	0.6276256000000011	9.14960445
2026-04-18 20:33:18.535	2.04958985	1.8828768000000011	8.20816605
2026-04-18 20:33:18.735	2.79489525	1.225831250000001	8.825985
2026-04-18 20:33:18.955	0.44129925000000003	0.5001391500000013	10.18910935
2026-04-18 20:33:19.135	1.20621795	0.8825985000000013	10.1204628
2026-04-18 20:33:19.334	2.7850886	0.23535960000000122	10.091042850000001
2026-04-18 20:33:19.534	3.77556025	0.608012300000001	7.81590005
2026-04-18 20:33:19.734	3.26561445	0.7943386500000011	9.09076455
2026-04-18 20:33:19.936	2.0593965	-0.0784531999999989	8.9828914
2026-04-18 20:33:20.155	1.42196425	-0.5785923499999989	9.6889702
2026-04-18 20:33:20.334	1.7063571	0.3432327500000012	9.91452315
2026-04-18 20:33:20.534	1.95152335	0.6472389000000013	10.1596894
2026-04-18 20:33:20.735	2.61837555	-0.07845319999999885	9.4732239
2026-04-18 20:33:21.016	2.01036325	-0.17651969999999886	9.5124505
2026-04-18 20:33:21.255	2.01036325	-0.17651969999999886	9.5124505
2026-04-18 20:33:21.515	0.77472535	-0.4805258499999987	10.6892485
2026-04-18 20:33:21.754	0.46091255	-0.5687856999999988	9.50264385
2026-04-18 20:33:22.017	-0.3726527	0.06864655000000129	10.4931155
2026-04-18 20:33:22.259	-0.59820565	0.009806650000001277	10.42446895
2026-04-18 20:33:22.514	-0.02941995	-0.009806649999998881	9.12999115
2026-04-18 20:33:22.754	-0.02941995	-0.039226599999998765	10.05181625
2026-04-18 20:33:23.015	-0.196133	-0.07845319999999885	9.44380395
2026-04-18 20:33:23.517	-0.12748645	0.019613300000001242	10.13026945
2026-04-18 20:33:23.754	-0.1176798	0.03922660000000123	9.99297635
